id	name
D00529	Montelukast sodium (JP17/USAN)
D00537	Topiramate (JAN/USAN/INN)
D00540	Glycopyrrolate (USP)
D00598	Betaxolol hydrochloride (JP17/USP)
D00599	Carteolol hydrochloride (JP17/USP)
D00600	Labetalol hydrochloride (JP17/USP)
D00602	Penbutolol sulfate (JP17/USP)
D00603	Timolol maleate (JP17/USP)
D00607	Guanadrel sulfate (USP)
D00613	Fenoldopam mesylate (USP)
D00615	Amlodipine besylate (USAN)
D00617	Nicardipine hydrochloride (JP17/USAN)
D00618	Nisoldipine (JAN/USAN/INN)
D00629	Nitrendipine (JP17/USAN/INN)
D00632	Dobutamine hydrochloride (JP17/USP)
D00633	Dopamine hydrochloride (JP17/USP)
D00634	Bisoprolol fumarate (JP17/USP)
D00636	Amiodarone hydrochloride (JP17/USAN)
D00646	Tolterodine (USAN/INN)
D00659	Azelastine hydrochloride (JP17/USAN)
D00666	Clemastine fumarate (JP17/USP)
D00669	Diphenhydramine hydrochloride (JP17/USP)
D00672	Hydroxyzine hydrochloride (JP17/USP)
D00673	Ranitidine hydrochloride (JP17/USP)
D00679	Ergotamine tartrate (JP17/USP)
D00680	Methylergonovine maleate (USP)
D00682	Carboprost tromethamine (USP)
D00683	Albuterol sulfate (USP)
D00684	Bitolterol mesylate (USAN)
D00685	Metaproterenol sulfate (USP)
D00686	Pirbuterol acetate (USAN)
D00687	Salmeterol xinafoate (JAN/USAN)
D00688	Terbutaline sulfate (JP17/USP)
D00710	Valproate sodium (USAN)
D00711	Ketamine hydrochloride (JP17/USP)
D00717	Dicyclomine hydrochloride (JAN/USP)
D00719	Hyoscyamine sulfate (USP)
D00720	Mepenzolate bromide (JP17/INN)
D00721	Methanthelinium bromide (INN)
D00722	Oxybutynin chloride (USP)
D00723	Tridihexethyl chloride (BAN)
D00774	Orphenadrine citrate (USP)
D00996	Epinephrine hydrochloride (JAN)
D00999	Acetylcholine chloride (JP17/USP/INN)
D01003	Hexocyclium metilsulfate (INN)
D01005	Isopropamide iodide (JAN/USP/INN)
D01007	Propiverine hydrochloride (JP17)
D01019	Metaraminol bitartrate (JAN/USP)
D01020	Methoxamine hydrochloride (JAN)
D01025	Levobunolol hydrochloride (JAN/USP)
D01026	Sotalol hydrochloride (JAN/USP)
D01077	Methylatropine nitrate (USAN)
D01096	Hydroxyzine pamoate (JP17/USP)
D01104	Barnidipine hydrochloride (JAN)
D01128	Ramatroban (JAN/INN)
D01131	Lafutidine (JP17/INN)
D01143	Isothipendyl hydrochloride (JAN)
D01145	Azelnidipine (JP17/INN)
D01148	Tolterodine tartrate (JAN/USAN)
D01151	Lemildipine (JAN/INN)
D01163	Ergonovine maleate (USP)
D01165	Piperidolate hydrochloride (JAN)
D01173	Cilnidipine (JP17/INN)
D01174	Pheniramine maleate (JAN/USP)
D01175	Carpronium chloride (JAN/INN)
D01192	Olopatadine hydrochloride (JP17/USAN)
D01201	Tiemonium iodide (JAN/INN)
D01238	Bucladesine sodium (JAN)
D01242	Promethazine teoclate (JAN/INN)
D01263	Ritodrine hydrochloride (JP17/USP)
D01269	Solifenacin succinate (JAN/USAN/INN)
D01295	Cinnarizine (JAN/USAN/INN)
D01297	Pirenzepine hydrochloride (USAN)
D01303	Flunarizine hydrochloride (JAN/USAN)
D01307	Midodrine hydrochloride (JAN/USAN)
D01324	Mequitazine (JP17/INN)
D01343	Dimethindene maleate (USAN)
D01347	Tramazoline hydrochloride (JAN/USAN)
D01349	Pirbuterol hydrochloride (JAN/USAN)
D01352	Dinoprost tromethamine (JAN/USP)
D01360	Clenbuterol hydrochloride (JAN/USP)
D01362	Tulobuterol hydrochloride (JP17)
D01369	Bevantolol hydrochloride (JAN/USAN)
D01373	Formoterol fumarate (USAN)
D01377	Prifinium bromide (JAN/INN)
D01386	Ephedrine hydrochloride (JP17/USP)
D01390	Isoproterenol hydrochloride (USP)
D01428	Fenoterol hydrobromide (JAN)
D01444	Bunitrolol hydrochloride (JAN)
D01451	Scopolamine butylbromide (JP17)
D01452	Isopropyl unoprostone (JAN)
D01453	Caffeine hydrate (JP17)
D01454	Bupranolol hydrochloride (JP17)
D01467	Roxatidine acetate hydrochloride (JP17/USAN)
D01469	Amosulalol hydrochloride (JP17)
D01491	Butropium bromide (JP17/INN)
D01504	Bufetolol hydrochloride (JP17)
D01512	Befunolol hydrochloride (JAN)
D01538	Valethamate bromide (JAN)
D01553	Manidipine hydrochloride (JP17)
D01562	Aranidipine (JAN/INN)
D01573	Etilefrine hydrochloride (JP17)
D01589	Mabuterol hydrochloride (JAN)
D01592	Betahistine mesilate (JP17)
D01604	Efonidipine hydrochloride ethanolate (JAN)
D01635	Methoxyphenamine hydrochloride (JAN)
D01648	Hyoscyamine methylbromide (JAN)
D01654	Bepotastine besylate (USAN)
D01674	Naftopidil (JP17/INN)
D01691	Nipradilol (JAN/INN)
D01697	Colforsin daropate hydrochloride (JAN)
D01699	Darifenacin hydrobromide (JAN/USAN)
D01712	Theophylline sodium acetate (JAN)
D01717	Levocabastine hydrochloride (JAN/USAN)
D01771	Proxyphylline (JAN/INN)
D01794	Bopindolol malonate (JAN)
D01801	Thonzylamine hydrochloride (JAN/USAN)
D01830	Arotinolol hydrochloride (JP17)
D01835	Clorprenaline hydrochloride (JAN/USAN)
D01849	Lercanidipine hydrochloride (JAN/USAN)
D01869	Ornoprostil (JAN/INN)
D01887	Bunazosin hydrochloride (JP17)
D01902	Fonazine mesylate (USAN)
D01908	Nilvadipine (JP17/USAN/INN)
D01922	Pratosartan (JAN/INN)
D01925	Taltirelin hydrate (JP17)
D01929	Tiotropium bromide hydrate (JAN)
D01933	Vatanidipine hydrochloride (JAN)
D01946	Oxitropium bromide (JAN/INN)
D01955	Aclatonium napadisilate (JAN)
D01958	Indenolol hydrochloride (JP17)
D01964	Travoprost (JAN/USAN/INN)
D01969	Gallopamil hydrochloride (JAN)
D01976	N-Methylscopolamine methylsulfate (JAN)
D01978	Trimetoquinol hydrochloride
D02007	Protirelin tartrate hydrate (JP17)
D02014	Angiotensin II (human type) (JAN)
D02017	Oxtriphylline (USP)
D02045	Benidipine hydrochloride (JP17)
D02066	Isoproterenol sulfate (USP)
D02069	Atropine sulfate (JP17/USP)
D02073	Gemeprost (JAN/USAN/INN)
D02081	Metipranolol hydrochloride
D02091	Tripelennamine hydrochloride (USP)
D02092	Cisapride (JAN)
D02093	Isoetharine hydrochloride (USP)
D02109	dl-Methylephedrine hydrochloride (JP17)
D02147	Albuterol (USP)
D02149	Epinephrine bitartrate (JAN/USP)
D02150	l-Isoprenaline hydrochloride (JP17)
D02151	Tulobuterol (JP17/INN)
D02218	Papaverine hydrochloride (JP17/USP)
D02281	Levalbuterol hydrochloride (USAN)
D02342	Bisoprolol (JAN/USAN/INN)
D02343	Carboprost (USAN/INN)
D02359	Ritodrine (USAN/INN)
D02363	Ketanserin (USAN/INN)
D02372	Perospirone hydrochloride hydrate (JAN)
D02374	Metipranolol (USAN/INN)
D02384	Verlukast (USAN/INN)
D02389	Primidolol (USAN/INN)
D02396	Hexoprenaline sulfate (USAN)
D02404	Procaterol hydrochloride (USAN)
D02419	Diphenhydramine salicylate (JAN)
D02535	Timepidium bromide hydrate (JP17)
D02577	Flibanserin (USAN/INN)
D02599	Orphenadrine hydrochloride
D02614	Denopamine (JAN/INN)
D02633	Lomerizine hydrochloride (JAN)
D02641	Butaclamol hydrochloride (USAN)
D02702	Talibegron hydrochloride (USAN)
D02705	Alprostadil alfadex (JP17)
D02719	Rosaprostol (INN)
D02722	Limaprost (INN)
D02724	Bimatoprost (JAN/USAN/INN)
D02732	Pranlukast hydrate (JP17)
D02765	Adaprolol maleate (USAN)
D02767	Adatanserin hydrochloride (USAN)
D02834	Alprenoxime hydrochloride (USAN)
D02860	Limaprost alfadex (JP17)
D02910	Amiodarone (USAN/INN)
D02914	Amlodipine maleate (USAN)
D02939	Angiotensin amide (USAN)
D02950	Antazoline phosphate (USP)
D02976	Arbutamine hydrochloride (USAN)
D02981	Arformoterol tartrate (USAN)
D02983	Argipressin tannate (USAN)
D03008	Atosiban (USAN/INN)
D03067	Belfosdil (USAN/INN)
D03088	Benzilonium bromide (USAN/INN)
D03102	Betahistine hydrochloride (USP)
D03195	Butopamine (USAN/INN)
D03198	Butoxamine hydrochloride (USAN)
D03285	Diphenhydramine tannate (JP17)
D03290	Promethazine methylenedisalicylate (JAN)
D03360	Diphenhydramine laurylsulfate (JAN)
D03399	Carboprost methyl (USAN)
D03402	Carbuterol hydrochloride (USAN)
D03415	Carvedilol phosphate (USAN)
D03478	Choriogonadotropin alfa (USAN/INN)
D03503	Cimetidine hydrochloride (USP)
D03506	Cinanserin hydrochloride (USAN)
D03535	Clemastine (USAN)
D03536	Clentiazem maleate (USAN)
D03584	Colforsin (USAN/INN)
D03654	Darifenacin (USAN/INN)
D03655	Darodipine (USAN/INN)
D03729	Dexpropranolol hydrochloride (USAN)
D03814	Atropine methylbromide (JAN)
D03824	Dihexyverine hydrochloride (USAN)
D03854	Diphenhydramine citrate (USP)
D03879	Dobutamine (USP/INN)
D03880	Dobutamine lactobionate (USAN)
D03881	Dobutamine tartrate (USP)
D04018	Ephedrine sulfate (USP)
D04057	Esoxybutynin chloride (USAN)
D04072	Etafedrine hydrochloride (USAN)
D04074	Etalocib (USAN)
D04157	Fenoterol (USAN/INN)
D04193	Flordipine (USAN/INN)
D04479	Hyoscyamine hydrobromide (USP)
D04488	Ibopamine (USAN/INN)
D04625	Isoetharine (USP)
D04626	Isoetharine mesylate (USP)
D04657	Lacidipine (USAN/INN)
D04701	Levalbuterol sulfate (USAN)
D04703	Levalbuterol tartrate (USAN)
D04708	Levdobutamine lactobionate (USAN)
D04710	Levobetaxolol hydrochloride (USAN)
D04868	Mebeverine hydrochloride (USAN)
D04970	Methacholine chloride (JAN/USAN/INN)
D05037	Trimetoquinol hydrochloride hydrate (JP17)
D05206	Norepinephrine bitartrate (USP)
D05276	Pirenzepine hydrochloride hydrate (JP17)
D05277	Formoterol fumarate hydrate (JP17)
D05345	Pamatolol sulfate (USAN)
D05366	Procaterol hydrochloride hydrate (JP17)
D05429	Aminophylline hydrate (JP17)
D05442	Perhexiline maleate (USAN)
D05479	Pimagedine hydrochloride (USAN)
D05660	Pyrilamine maleate (USP)
D05699	Ranitidine bismuth citrate (USAN)
D05714	Remacemide hydrochloride (USAN)
D05718	Reproterol hydrochloride (USAN)
D05792	Salmeterol (USAN/INN)
D05941	Sulamserod hydrochloride (USAN)
D05996	Talnetant hydrochloride (USAN)
D06000	Talsaclidine fumarate (USAN)
D06015	Tazomeline citrate (USAN)
D06021	Tecastemizole (USAN/INN)
D06063	Temelastine (USAN/INN)
D06103	Theophylline (USP)
D06104	Theophylline sodium glycinate (USP)
D06140	Ticolubant (USAN/INN)
D06146	Tiletamine hydrochloride (USP)
D06246	Tripelennamine citrate
D06253	Tropanserin hydrochloride (USAN)
D06273	Imidafenacin (JAN/INN)
D06274	Tafluprost (JAN/USAN/INN)
D06280	Vapiprost hydrochloride (JAN/USAN)
D06328	Xamoterol (USAN)
D06329	Xamoterol fumarate (USAN)
D06330	Xanomeline (USAN)
D06331	Xanomeline tartrate (USAN)
D06353	Zacopride hydrochloride (USAN)
D06363	Ziconotide (USAN/INN)
D06374	Zinterol hydrochloride (USAN)
D06394	Dabuzalgron hydrochloride (USAN)
D06396	Renzapride (INN)
D06632	Pruvanserin (USAN/INN)
D06633	Pruvanserin hydrochloride (USAN)
D06659	Tipelukast (USAN)
D06672	Terlipressin (USAN/INN)
D06877	Oxyphenonium bromide (INN)
D07072	Niperotidine (INN)
D07078	Rociverine (INN)
D07079	Difemerine (INN)
D07083	Otilonium bromide (INN)
D07089	Moxaverine (INN)
D07094	Pinaverium bromide (INN)
D07097	Isometheptene mucate (USP)
D07099	Cimetropium bromide (INN)
D07181	Mepindolol (INN)
D07183	Cloranolol (INN)
D07185	Fendiline (INN)
D07194	Thenalidine (INN)
D07195	Chloropyramine (INN)
D07196	Tolpropamine (INN)
D07197	Bamipine (INN)
D07198	Chlorphenoxamine (INN)
D07226	Fesoterodine (INN)
D07227	Ornipressin (INN)
D07377	Bambuterol (INN)
D07425	Papaverine (BAN)
D07439	Papaverine sulfate
D07450	Amlodipine (USAN/INN)
D07451	Amosulalol (INN)
D07458	Antazoline (INN)
D07459	Antazoline hydrochloride
D07463	Arformoterol (INN)
D07465	Arotinolol (INN)
D07475	Atosiban acetate
D07477	Atropine oxide (INN)
D07483	Azelastine (INN)
D07489	Bambuterol hydrochloride
D07492	Bamipine dihydrochloride
D07493	Bamipine lactate
D07494	Barnidipine (INN)
D07496	Befunolol (INN)
D07509	Benidipine (INN)
D07522	Betahistine (INN)
D07526	Betaxolol (INN)
D07534	Bitolterol (INN)
D07537	Bopindolol (INN)
D07546	Bucladesine (INN)
D07550	Bunazosin (INN)
D07590	Bupranolol (INN)
D07603	Caffeine citrate (USP)
D07624	Carteolol (INN)
D07679	Chloropyramine hydrochloride
D07684	Chlorphenoxamine hydrochloride
D07713	Clenbuterol (INN)
D07734	Cinnarizine dihydrochloride
D07820	Dicycloverine (INN)
D07821	Dihexyverine (INN)
D07853	Dimetindene (INN)
D07854	Dimetotiazine (INN)
D07860	Dioxopromethazine hydrochloride
D07870	Dopamine (INN)
D07886	Efonidipine (INN)
D07905	Ergometrine (INN)
D07906	Ergotamine (INN)
D07931	Etilefrine (INN)
D07943	Fendiline hydrochloride
D07946	Fenoldopam (INN)
D07951	Fentonium bromide (INN)
D07971	Flunarizine (INN)
D07990	Formoterol (INN)
D08009	Gallopamil (INN)
D08039	Hexoprenaline (INN)
D08040	Histamine (DCF)
D08054	Hydroxyzine (INN)
D08057	Ibopamine hydrochloride
D08074	Penbutolol (INN)
D08078	Indenolol (INN)
D08090	Isoprenaline (INN)
D08091	Isothipendyl (INN)
D08098	Ketamine (INN)
D08099	Ketanserin tartrate
D08106	Labetalol (INN)
D08111	Lercanidipine (INN)
D08115	Levobunolol (INN)
D08117	Levocabastine (INN)
D08124	Levosalbutamol (INN)
D08155	Manidipine (INN)
D08160	Mebeverine (INN)
D08183	Mepyramine (INN)
D08192	Metaraminol (INN)
D08201	Methoxamine (BAN)
D08207	Methylergometrine (INN)
D08220	Midodrine (INN)
D08229	Montelukast (INN)
D08236	Mosapride (INN)
D08238	Moxaverine hydrochloride
D08270	Nicardipine (INN)
D08284	Norepinephrine hydrochoride
D08293	Olopatadine (INN)
D08300	Orciprenaline (INN)
D08305	Orphenadrine (INN)
D08340	Perhexiline (INN)
D08355	Pheniramine (INN)
D08365	Phenylephrine (INN)
D08366	Phenylephrine tartrate
D08382	Piperidolate (INN)
D08387	Pirbuterol (INN)
D08389	Pirenzepine (INN)
D08408	Pranlukast (INN)
D08424	Procaterol (INN)
D08432	Promethazine maleate
D08441	Propiverine (INN)
D08474	Reproterol (INN)
D08494	Roxatidine (INN)
D08495	Roxatidine acetate (BAN)
D08508	Sarpogrelate (INN)
D08522	Solifenacin (INN)
D08525	Sotalol (INN)
D08570	Terbutaline (INN)
D08571	Terlipressin acetate (JAN)
D08587	Thonzylamine (INN)
D08591	Tiaprost (INN)
D08595	Tiemonium methylsulfate
D08596	Tiletamine (INN)
D08598	Tilisolol (INN)
D08600	Timolol (INN)
D08624	Tramazoline (INN)
D08629	Tretoquinol (INN)
D08645	Tripelennamine (INN)
D08661	Unoprostone (INN)
D08667	Calcium valproate
D08686	Ziconotide acetate
D08768	Promethazine hibenzate
D08837	Aclidinium bromide (JAN/USAN/INN)
D08864	Azilsartan (JAN/USAN/INN)
D08892	Clevidipine (USAN/INN)
D08923	Fesoterodine fumarate (JAN/USP)
D08937	Labradimil (INN/USAN)
D08945	Milveterol hydrochloride (USAN)
D08966	Phenylephrine bitartrate (USP)
D08986	Retosiban (USAN)
D09003	Sonedenoson (USAN)
D09318	Indacaterol (USAN/INN)
D09319	Indacaterol maleate (JAN/USAN)
D09402	Darotropium bromide (USAN/INN)
D09535	Mirabegron (USAN/JAN)
D09645	Nelotanserin (USAN/INN)
D09693	Velusetrag (USAN/INN)
D09694	Velusetrag hydrochloride (USAN)
D09696	Vilanterol (USAN)
D09697	Vilanterol trifenatate (JAN/USAN)
D09705	Bepotastine (USAN/INN)
D09732	Ritobegron ethyl hydrochloride (JAN)
D09752	Carpronium chloride hydrate (JAN)
D09765	Vorapaxar (USAN/INN)
D09766	Vorapaxar sulfate (JAN/USAN)
D09774	Imitrodast sodium (JAN)
D09784	Garomefrine hydrochloride (JAN)
D09789	Kirenidipine hydrochloride (JAN)
D09794	Norepinephrine hydrochloride (JAN)
D09797	Cargutocin (INN/JAN)
D09820	Vasopressin tannate (JAN)
D09866	Atopaxar (USAN)
D09867	Atopaxar hydrobromide (USAN)
D09933	Naronapride (USAN/INN)
D09934	Naronapride dihydrochloride (USAN)
D09976	Temanogrel (USAN/INN)
D09977	Temanogrel hydrochloride (USAN)
D10006	Eplivanserin (USAN/INN)
D10020	Olodaterol hydrochloride (JAN/USAN)
D10099	Cerlapirdine (USAN)
D10100	Cerlapirdine hydrochloride (USAN)
D10117	Epelsiban (USAN)
D10118	Epelsiban besylate (USAN)
D10145	Olodaterol (USAN/INN)
D10180	Umeclidinium (USAN)
D10181	Umeclidinium bromide (JAN/USAN)
D10219	Abediterol (USAN/INN)
D10220	Abediterol napadisylate (USAN)
D10433	Vibegron (JAN/USAN)
D10545	Batefenterol (USAN)
D10546	Batefenterol succinate (USAN)
D10853	Desfesoterodine (INN)
D10932	Etripamil (USAN/INN)
D11009	Indacaterol acetate (JAN)
D00281	Clonidine (JAN/USP/INN)
D00302	Dipyridamole (JP17/USP/INN)
D00405	Methyldopa (USP)
D00604	Clonidine hydrochloride (JP17/USP)
D00606	Guanfacine hydrochloride (JAN/USP)
D00610	Terazosin hydrochloride (USAN)
D01024	Tamsulosin hydrochloride (JP17/USAN)
D01220	Trapidil (JP17/INN)
D01320	Molsidomine (JAN/USAN/INN)
D01385	Ibudilast (JP17/INN)
D01692	Alfuzosin hydrochloride (JAN/USAN)
D01840	Fasudil hydrochloride (JAN)
D01965	Silodosin (JP17/INN)
D02229	Sildenafil citrate (JAN/USAN)
D02731	Vardenafil dihydrochoride (USAN)
D02774	Adrenalone (USAN/INN)
D03051	Bamifylline hydrochloride (USAN)
D03115	Fasudil hydrochloride hydrate (JAN)
D03177	Bunolol hydrochloride (USAN)
D03217	Avanafil (USAN/INN)
D03260	Vardenafil hydrochloride hydrate (JAN)
D03328	Carperitide (USAN/INN)
D03657	Dasantafil (USAN/INN)
D03891	Dopexamine (USAN/INN)
D03892	Dopexamine hydrochloride (USAN)
D03898	Doxofylline (USAN/INN)
D03953	Edonentan (USAN)
D04510	Imciromab pentetate (USAN)
D04720	Levosimendan (USAN/INN)
D05087	Moxonidine (USAN/INN)
D05514	Piroximone (USAN)
D05688	Racepinephrine (USP/INN)
D05689	Racepinephrine hydrochloride (USP)
D05879	Solabegron hydrochloride (USAN)
D06671	Yohimbine hydrochloride (USP)
D07124	Alfuzosin (INN)
D07491	Bamifylline (INN)
D07560	Adrenalone hydrochloride
D07941	Fasudil (INN)
D08031	Guanfacine (INN)
D08205	Methyldopa (INN)
D08482	Rilmenidine (INN)
D08514	Sildenafil (INN)
D08560	Tamsulosin (INN)
D08569	Terazosin (INN)
D08668	Vardenafil (INN)
D08685	Yohimbine (DCF)
D09989	Vardenafil hydrochloride (USAN)
D10027	Udenafil (USAN/INN)
D10971	Piclidenoson (USAN/INN)
D11030	Netarsudil (USAN/INN)
D11031	Netarsudil mesylate (USAN)
D00138	Scopolamine (INN)
D00241	Baclofen (JP17/USP/INN)
D00419	Misoprostol (JAN/USAN/INN)
D00442	Octreotide (USAN/INN)
D00616	Diltiazem hydrochloride (JP17/USP)
D00691	Dyphylline (USP)
D00718	Flavoxate hydrochloride (JP17/USAN)
D01006	Oxyphencyclimine hydrochloride (JAN)
D01103	Trospium chloride (JAN/USAN/INN)
D01133	Pimobendan (JAN/USAN/INN)
D01630	Propentofylline (JAN/INN)
D01704	Cilomilast (JAN/USAN/INN)
D01783	Rolipram (JAN/USAN/INN)
D01891	Enprostil (JAN/USAN/INN)
D01903	Docarpamine (JAN/INN)
D02071	Scopolamine hydrobromide (USP)
D02212	Ipratropium bromide (USAN)
D02250	Octreotide acetate (JAN)
D02417	Flutropium bromide (JAN)
D02655	Etazolate hydrochloride (USAN)
D02985	Arofylline (USAN/INN)
D03075	Bemoradan (USAN/INN)
D03187	Butaprost (USAN/INN)
D03516	Cipamfylline (USAN/INN)
D03587	Colterol mesylate (USAN)
D03830	Diltiazem malate (USAN)
D04006	Enprofylline (USAN/INN)
D04026	Epinephryl borate (USP)
D04185	Filaminast (USAN/INN)
D04666	Lanreotide acetate (JAN/USAN)
D04954	Metaproterenol polistirex (USAN)
D05230	Octreotide pamoate (USAN)
D05278	Oxagrelate (USAN/INN)
D05474	Piclamilast (USAN/INN)
D05476	Picumeterol fumarate (USAN)
D05612	Prinoxodan (USAN/INN)
D05677	Quinelorane hydrochloride (USAN)
D05682	Quinpirole hydrochloride (USAN)
D05711	Regadenoson (USAN/INN)
D05730	Rimiterol hydrobromide (USAN)
D05744	Roflumilast (JAN/USAN/INN)
D05832	Sibenadet hydrochloride (USAN)
D05902	Soterenol hydrochloride (USAN)
D06495	Octreotide acetate (USAN)
D07088	Drotaverine (INN)
D07165	Ivabradine (USAN/INN)
D07835	Dihydroergocryptine
D07845	Diltiazem (INN)
D07879	Drotaverine hydrochloride
D07961	Flavoxate (INN)
D08095	Ivabradine hydrochloride (JAN)
D08325	Oxyphencyclimine (INN)
D08861	Arbaclofen placarbil (USAN/INN)
D09791	Arbaclofen (USAN)
D10147	Pasireotide (USAN)
D10497	Pasireotide diaspartate
D10562	Macimorelin acetate (USAN)
D10563	Macimorelin (USAN)
D10566	Pasireotide pamoate (JAN)
D10978	Revefenacin (USAN/INN)
D11033	Lutetium (177Lu) oxodotreotide (INN)
D00745	Interferon alfa-2a (USAN/INN)
D00746	Interferon beta-1b (USAN/INN)
D00747	Interferon gamma-1b (USAN/INN)
D00748	Aldesleukin (USAN/INN)
D00754	Thalidomide (JAN/USP/INN)
D01583	Pirfenidone (JAN/USAN/INN)
D02596	Tocilizumab (USAN/INN)
D02664	Mirimostim (JAN/INN)
D02691	Somatropin (USP/INN)
D02743	Celmoleukin (genetical recombination) (JP17)
D02744	Interferon alfacon-1 (USAN/INN)
D02745	Interferon alfa-2b (USAN)
D02747	Peginterferon alfa-2a (USAN/INN)
D02748	Peginterferon alfa-2b (INN)
D02749	Teceleukin (USAN)
D02934	Anakinra (USAN/INN)
D03058	Basiliximab (USAN/INN)
D03068	Belimumab (USAN)
D03210	Ancriviroc (USAN/INN)
D03231	Epoetin alfa (USAN/INN)
D03232	Epoetin beta (USAN/INN)
D03235	Filgrastim (USAN/INN)
D03245	Nartograstim (genetical recombination) (JP17)
D03247	Lenograstim (USAN/INN)
D03304	Interferon beta (JAN)
D03305	Interferon alfa (NAMALWA) (JP17)
D03357	Interferon gamma-1a (genetical recombination) (JAN)
D03639	Daclizumab (USAN/INN)
D03645	Daniplestim (USAN/INN)
D03647	Dapiclermin (USAN/INN)
D03651	Darbepoetin alfa (USAN/INN)
D03682	Denileukin diftitox (USAN/INN)
D03684	Denosumab (USAN)
D03779	Dibotermin alfa (USAN/INN)
D03978	Eltrombopag olamine (JAN/USAN)
D04032	Epoetin delta (USAN)
D04242	Fontolizumab (USAN/INN)
D04487	Iboctadekin (USAN/INN)
D04505	Ilodecakin (USAN/INN)
D04552	Interferon alfa-n1 (USAN)
D04553	Interferon alfa-n3 (USAN)
D04554	Interferon beta-1a (USAN)
D04612	Iratumumab (USAN)
D04687	Lenalidomide (USAN/INN)
D04690	Lenercept (USAN/INN)
D04695	Leridistim (USAN/INN)
D04858	Mapatumumab (USAN/INN)
D04923	Mepolizumab (USAN/INN)
D05014	Metreleptin (USAN/INN)
D05036	Milodistim (USAN/INN)
D05066	Molgramostim (USAN/INN)
D05090	Muplestim (USAN/INN)
D05266	Oprelvekin (USAN/INN)
D05377	Pascolizumab (USAN/INN)
D05389	Pegnartograstim (USAN/INN)
D05394	Pegvisomant (USAN/INN)
D05610	Priliximab (USAN/INN)
D05777	Ruplizumab (USAN/INN)
D05803	Sargramostim (USAN/INN)
D05884	Somatrem (USAN)
D05917	Stamulumab (USAN)
D06071	Teneliximab (USAN/INN)
D06297	Vicriviroc maleate (USAN)
D06556	Apilimod mesylate (USAN)
D06557	Aplaviroc hydrochloride (USAN)
D06670	Maraviroc (JAN/INN)
D06889	Pegfilgrastim (INN)
D08562	Tasonermin (INN)
D08805	Interferon gamma-n1 (JAN)
D08844	Albinterferon alfa-2b (USAN)
D08866	Baminercept (USAN/INN)
D08877	Briobacept (USAN)
D08971	Plerixafor (JAN/USAN/INN)
D08976	Pomalidomide (JAN/USAN/INN)
D08984	Reparixin (USAN/INN)
D08985	Reslizumab (USAN)
D08990	Romiplostim (USAN/INN)
D09024	Totrombopag choline (USAN)
D09214	Ustekinumab (USAN/INN)
D09332	Denenicokin (USAN/INN)
D09587	Brentuximab vedotin (USAN)
D09588	Briakinumab (USAN/INN)
D09633	Lebrikizumab (USAN/INN)
D09669	Siltuximab (USAN/INN)
D09670	Sotatercept (USAN/INN)
D09704	Atacicept (USAN/INN)
D09761	Mogamulizumab (USAN)
D09813	Lenalidomide hydrate (JAN)
D09874	Benralizumab (USAN/INN)
D09877	Carlumab (USAN)
D09878	Cenicriviroc (USAN/INN)
D09879	Cenicriviroc mesylate (USAN)
D09888	Drozitumab (USAN/INN)
D09896	Enavatuzumab (USAN/INN)
D09897	Enokizumab (USAN/INN)
D09930	Mavrilimumab (USAN/INN)
D09946	Peginesatide (USAN/INN)
D09947	Peginesatide acetate (JAN/USAN)
D09967	Secukinumab (USAN/INN)
D09979	Tralokinumab (USAN/INN)
D09984	Urelumab (USAN/INN)
D09998	Epoetin beta pegol (genetical recombination) (JAN)
D10000	Epoetin epsilon (INN)
D10061	Brodalumab (USAN)
D10071	Ixekizumab (USAN)
D10075	Navarixin (USAN)
D10078	Peginterferon lambda-1a (USAN)
D10080	Sirukumab (USAN)
D10083	Tabalumab (USAN)
D10161	Sarilumab (USAN)
D10187	Pateclizumab (USAN)
D10242	Lipegfilgrastim (USAN)
D10310	Balugrastim (USAN/INN)
D10332	Elubrixin (USAN)
D10341	Vorsetuzumab mafodotin (USAN/INN)
D10342	Vorsetuzumab (USAN/INN)
D10354	Dupilumab (USAN)
D10378	Vercirnon (USAN/INN)
D10379	Vercirnon sodium (USAN)
D10387	Danirixin (USAN/INN)
D10420	Elubrixin tosylate (USAN)
D10438	Guselkumab (USAN)
D10476	Lusutrombopag (JAN/USAN/INN)
D10483	Peginterferon beta-1a (USAN/INN)
D10846	Epoetin theta (INN)
D10847	Epoetin zeta (INN)
D10902	Afasevikumab (USAN/INN)
D10912	Brazikumab (USAN/INN)
D10972	Plozalizumab (USAN/INN)
D11026	Pegteograstim (INN)
D11027	Ropeginterferon alfa-2b (INN)
D11052	Risankizumab (INN)
D11079	Satralizumab (USAN/INN)
D11080	Nemolizumab (INN)
D11082	Anifrolumab (USAN)
D03116	Bindarit (USAN/INN)
D09783	Tofacitinib citrate (JAN/USAN)
D09959	Ruxolitinib (USAN/INN)
D09960	Ruxolitinib phosphate (JAN/USAN)
D09970	Tofacitinib (USAN)
D10308	Baricitinib (JAN/USAN/INN)
D10618	Defactinib (USAN/INN)
D11046	Delgocitinib (JAN/USAN)
D01146	Iguratimod (JAN/INN)
D02979	Ardenermin (USAN)
D06619	Mifamurtide (USAN)
D09347	Fostamatinib (USAN)
D09348	Fostamatinib disodium (USAN)
D09926	Icrucumab (USAN/INN)
