id	name
H01103	Alpha-1-antitrypsin deficiency
H01254	Congenital prothrombin deficiency
H01381	Antithrombin III deficiency
H01434	Atypical hemolytic uremic syndrome
H01726	Membranoproliferative glomerulonephritis
H01887	3MC syndrome
H02092	von Willebrand disease
H02108	Basal laminar drusen
H02093	Platelet-type von Willebrand disease
H02191	Noonan-like syndrome with loose anagen hair
H00985	Bare lymphocyte syndrome type2
H01303	Hypercatabolic hypoproteinemia
H01674	Ankylosing spondylitis
H00541	Autosomal dominant tubulointerstitial kidney disease
H00575	Renal tubular dysgenesis
H02011	Familial juvenile hyperuricemic nephropathy
H00096	Defects of toll-like receptor signaling
H01502	Sjogren syndrome
H00282	Cryopyrin associated periodic syndrome
H00285	Blau syndrome
H00287	Pyogenic sterile arthritis, pyoderma gangrenosum, and acne syndrome
H00288	Familial Mediterranean fever
H01309	Sarcoidosis, early-onset
H01372	Vitiligo
H01744	Autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis
H01746	STING-associated vasculopathy with onset in infancy
H01748	Autoinflammation with infantile enterocolitis
H00827	Brooke-Spiegler syndrome
H00291	Familial chilblain lupus (FCL)
H00880	Dyschromatosis symmetrica hereditaria
H01000	Retinal vasculopathy with cerebral leukodystrophy
H01018	Metachondromatosis
H01605	Myelofibrosis
H00090	NK cell defects
H00497	Cherubism
H01971	IPEX syndrome
H01812	Rasmussen encephalitis
H01970	Lymphoproliferative syndrome 1
H00098	Chronic granulomatous disease
H00099	Leukocyte adhesion deficiency
H00688	Familial advanced sleep phase syndrome
H01836	Congenital pain insensitivity with anhidrosis
H00606	Early infantile epileptic encephalopathy
H00911	Dicarboxylic aminoaciduria
H01238	Phelan-McDermid syndrome
H01450	Obsessive-compulsive disorder
H01827	Epileptic encephalopathy with continuous spike-waves during slow-wave sleep
H00215	Periodic paralysis
H00748	Andersen-Tawil syndrome
H00806	Benign familial neonatal and infantile epilepsies
H01185	Cerebral amyloid angiopathy
H01447	Body dysmorphic disorder
H01646	Major depressive disorder
H01895	Attention deficit hyperactivity disorder (ADHD)
H01097	Spastic quadriplegic cerebral palsy
H01818	Dravet syndrome
H00971	Achromatopsia
H00973	Bradyopsia
H01391	Familial episodic pain syndrome
H00480	Non-syndromic X-linked mental retardation
H00569	Aarskog-Scott syndrome
H00956	Lattice corneal dystrophies
H02023	Baraitser-Winter syndrome
H00410	Maturity onset diabetes of the young (MODY)
H00512	Permanent neonatal diabetes mellitus
H01154	Wolff-Parkinson-White (WPW) syndrome
H01948	Glycogen storage disease type IX
H01947	Fanconi-Bickel syndrome
H01860	Abnormal pituitary gonadotropin secretion
H00599	46,XX gonadal dysgenesis
H01973	Fertile eunuch syndrome
H00169	Ocular albinism
H00884	Familial progressive hyperpigmentation
H00250	Congenital nongoitrous hypothyroidism (CHNG)
H01699	Isolated TSH deficiency
H00889	Lujan-Fryns syndrome
H00836	GLUT1 deficiency syndrome
H00736	Dorfman-Chanarin syndrome
H01297	Neutral lipid storage disease with myopathy
H02138	Hereditary hypophophatemic rickets with hypercalciuria
H00513	Transient neonatal diabetes mellitus
H00861	Pancreatic agenesis
H01459	Diabetic neuropathy
H01431	Cushing syndrome
H02049	Bilateral macronodular adrenal hyperplasia
H00239	Bartter syndrome
H00242	Liddle syndrome
H00243	Hyperkalemic distal renal tubular acidosis
H00603	Hypertension exacerbated in pregnancy
H00892	Bronchiectasis with or without elevated sweat chloride
H00998	Alternating hemiplegia of childhood
H00784	Localized autosomal recessive hypotrichosis
H00252	Congenital nephrogenic diabetes insipidus
H00241	Combined proximal and distal renal tubular acidosis
H00429	Proximal renal tubular acidosis (RTA type 2)
H00428	Distal renal tubular acidosis (RTA type 1)
H00933	Hereditary pancreatitis
H01522	Zollinger-Ellison syndrome
H01261	Congenital glucose-galactose malabsorption
H00843	Hartnup disorder
H00899	Lysinuric protein intolerance
H00901	Cystinuria
H00905	Iminoglycinuria
H01304	Hyperglycinuria
H01270	Familial hypobetalipoproteinemia
H01016	Primary bile acid malabsorption
H01935	Familial hypercholanemia
H02057	Rotor syndrome
H01190	Transcobalamin II deficiency
H01231	Biotin-responsive basal ganglia disease
H01252	Hereditary folate malabsorption
H01277	Vitamin B12 deficiency anaemia
H01565	Wernicke encephalopathy
H01903	Brown-Vialetto-Van Laere syndrome
H01145	Atransferrinemia
H01174	Congenital diarrhea
H00056	Alzheimer disease
H00057	Parkinson disease
H00058	Amyotrophic lateral sclerosis (ALS)
H00059	Huntington disease
H00061	Prion disease
H01611	Alcohol dependence
H00110	Cholera
H00320	Helicobacter pylori infection
H00277	Enterohemorrhagic Escherichia coli (EHEC) infection
H00278	Enteropathogenic Escherichia coli (EPEC) infection
H00299	Shigellosis
H00111	Typhoid fever
H00319	Pertussis
H00311	Legionellosis
H00359	Leishmaniasis
H00358	Chagas disease
H00357	African trypanosomiasis
H00361	Malaria
H00435	Toxoplasmosis
H00360	Amoebiasis
H00330	Methicillin-resistant Staphylococcal aureus (MRSA) infection
H00331	Vancomycin-resistant Staphylococcal aureus (VRSA) infection
H01409	Methicillin-sensitive Staphylococcus aureus (MSSA) infection
H00342	Tuberculosis
H00048	Hepatocellular carcinoma
H00413	Hepatitis C
H00412	Hepatitis B
H00394	Measles
H00368	Cytomegalovirus infection
H00398	Influenza
H00399	Avian influenza
H00030	Cervical cancer
H00009	Adult T-cell leukemia
H01724	HTLV1-associated myelopathy
H00041	Kaposi sarcoma
H00365	Herpes simplex infection
H00007	Hodgkin lymphoma
H00008	Burkitt lymphoma
H00054	Nasopharyngeal cancer
H00367	Infectious mononucleosis
H01563	HIV infection
H00001	B lymphoblastic leukemia/lymphoma
H00002	T lymphoblastic leukemia/lymphoma
H00003	Acute myeloid leukemia (AML)
H00006	Hairy-cell leukemia
H00010	Multiple myeloma
H00011	Lymphoplasmacytic lymphoma
H00021	Renal cell carcinoma
H00024	Prostate cancer
H00032	Thyroid cancer
H00034	Carcinoid
H00035	Ewing sarcoma
H00037	Alveolar rhabdomyosarcoma
H00043	Neuroblastoma
H00049	Myxoid liposarcoma
H00050	Synovial sarcoma
H00051	Alveolar soft part sarcoma
H00052	Clear cell sarcoma of soft tissue
H00053	Extraskeletal myxoid chondrosarcoma
H01985	Desmoplastic small round cell tumor
H00025	Penile cancer
H00044	Cancer of the anal canal
H00013	Small cell lung cancer
H00014	Non-small cell lung cancer
H00017	Esophageal cancer
H00022	Bladder cancer
H00027	Ovarian cancer
H00031	Breast cancer
H00042	Glioma
H00019	Pancreatic cancer
H00026	Endometrial cancer
H00039	Basal cell carcinoma
H00038	Melanoma
H00004	Chronic myeloid leukemia (CML)
H00018	Gastric cancer
H00079	Asthma
H01094	Eosinophil peroxidase deficiency
H00081	Hashimoto thyroiditis
H00082	Graves disease
H00080	Systemic lupus erythematosus
H00630	Rheumatoid arthritis
H00083	Allograft rejection
H00084	Graft-versus-host disease
H00085	Agammaglobulinemias
H00086	Hyper IgM syndromes, autosomal recessive type
H00088	Common variable immunodeficiency
H00091	T-B+Severe combined immunodeficiency
H00092	T-B-Severe combined immunodeficiency
H00093	Combined immunodeficiency
H00095	Ectodermal dysplasia associated immunodeficiency
H00107	Other well-defined immunodeficiency syndromes
H01972	Autoimmune polyendocrinopathy syndrome type 1
H00292	Hypertrophic cardiomyopathy
H00293	Arrhythmogenic right ventricular cardiomyopathy
H00669	Naxos disease
H00294	Dilated cardiomyopathy
H00295	Viral myocarditis
