id	name
C05993	Acetyl adenylate
C06193	Guanosine 3'-phosphate
C06194	2',3'-Cyclic GMP
C06195	Imidazolone
C06196	2'-Deoxyinosine 5'-phosphate
C06197	P1,P3-Bis(5'-adenosyl) triphosphate
C06433	5'-Benzoylphosphoadenosine
C06435	5'-Butyrylphosphoinosine
C11821	5-Hydroxyisourate
C12248	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate
C15667	5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole
C07130	Theophylline
C07480	Theobromine
C07481	Caffeine
C13747	1,7-Dimethylxanthine
C16352	7-Methylxanthosine
C16353	7-Methylxanthine
C16355	7-Methyluric acid
C16356	1,7-Dimethyluric acid
C16357	3-Methylxanthine
C16358	1-Methylxanthine
C16359	1-Methyluric acid
C16360	3,7-Dimethyluric acid
C16361	1,3,7-Trimethyluric acid
C16362	3,6,8-Trimethylallantoin
C16363	N-Methylurea
C16364	N,N'-Dimethylurea
C16365	5-Acetylamino-6-formylamino-3-methyluracil
C16366	5-Acetylamino-6-amino-3-methyluracil
C00015	UDP
C00055	CMP
C00063	CTP
C00075	UTP
C00099	beta-Alanine
C00105	UMP
C00106	Uracil
C00112	CDP
C00178	Thymine
C00214	Thymidine
C00222	3-Oxopropanoate
C00239	dCMP
C00295	Orotate
C00299	Uridine
C00337	(S)-Dihydroorotate
C00363	dTDP
C00364	dTMP
C00365	dUMP
C00380	Cytosine
C00383	Malonate
C00429	5,6-Dihydrouracil
C00438	N-Carbamoyl-L-aspartate
C00458	dCTP
C00459	dTTP
C00460	dUTP
C00475	Cytidine
C00526	Deoxyuridine
C00705	dCDP
C00813	Barbiturate
C00881	Deoxycytidine
C01013	3-Hydroxypropanoate
C01103	Orotidine 5'-phosphate
C01168	Pseudouridine 5'-phosphate
C01205	(R)-3-Amino-2-methylpropanoate
C01346	dUDP
C01368	3'-UMP
C01563	Carbamate
C02067	Pseudouridine
C02170	Methylmalonate
C02354	2',3'-Cyclic CMP
C02355	2',3'-Cyclic UMP
C02376	5-Methylcytosine
C02642	3-Ureidopropionate
C03997	5-Hydroxymethyldeoxycytidylate
C05281	5-Methylbarbiturate
C05822	3'-CMP
C06198	P1,P4-Bis(5'-uridyl) tetraphosphate
C11038	2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate
C11039	2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate
C15607	3-Oxo-3-ureidopropanoate
C20231	(Z)-3-Ureidoacrylate peracid
C20249	(Z)-3-Peroxyaminoacrylate
C20253	Aminoacrylate
C20254	Ureidoacrylate
C20846	3-Oxo-3-ureidoisobutyrate
C21028	(R)-5,6-Dihydrothymine
C21029	(R)-3-Ureidoisobutyrate
C21031	DNA 5-hydroxymethylcytosine
C00041	L-Alanine
C00152	L-Asparagine
C00232	Succinate semialdehyde
C00334	4-Aminobutanoate
C00352	D-Glucosamine 6-phosphate
C00402	D-Aspartate
C00940	2-Oxoglutaramate
C01042	N-Acetyl-L-aspartate
C02362	2-Oxosuccinamate
C03912	(S)-1-Pyrroline-5-carboxylate
C12270	N-Acetylaspartylglutamate
C20775	beta-Citryl-L-glutamate
C20776	N-Acetylaspartylglutamylglutamate
C00065	L-Serine
C00078	L-Tryptophan
C00097	L-Cysteine
C00101	Tetrahydrofolate
C00109	2-Oxobutanoate
C00114	Choline
C00143	5,10-Methylenetetrahydrofolate
C00168	Hydroxypyruvate
C00188	L-Threonine
C00213	Sarcosine
C00263	L-Homoserine
C00300	Creatine
C00430	5-Aminolevulinate
C00441	L-Aspartate 4-semialdehyde
C00546	Methylglyoxal
C00576	Betaine aldehyde
C00581	Guanidinoacetate
C00719	Betaine
C00740	D-Serine
C00986	1,3-Diaminopropane
C01005	O-Phospho-L-serine
C01026	N,N-Dimethylglycine
C01102	O-Phospho-L-homoserine
C01242	S-Aminomethyldihydrolipoylprotein
C01726	D-Lombricine
C01888	Aminoacetone
C02051	Lipoylprotein
C02291	L-Cystathionine
C02737	Phosphatidylserine
C02855	N-Phospho-D-lombricine
C02972	Dihydrolipoylprotein
C03082	4-Phospho-L-aspartate
C03194	(R)-1-Aminopropan-2-ol
C03232	3-Phosphonooxypyruvate
C03283	L-2,4-Diaminobutanoate
C03508	L-2-Amino-3-oxobutanoic acid
C05519	L-Allothreonine
C06231	Ectoine
C06442	N(gamma)-Acetyldiaminobutyrate
C16432	5-Hydroxyectoine
C19929	N(alpha)-Acetyl-L-2,4-diaminobutyrate
C00019	S-Adenosyl-L-methionine
C00021	S-Adenosyl-L-homocysteine
C00051	Glutathione
C00073	L-Methionine
C00094	Sulfite
C00155	L-Homocysteine
C00170	5'-Methylthioadenosine
C00283	Hydrogen sulfide
C00409	Methanethiol
C00491	L-Cystine
C00506	L-Cysteate
C00606	3-Sulfino-L-alanine
C00793	D-Cysteine
C00957	Mercaptopyruvate
C00979	O-Acetyl-L-serine
C01077	O-Acetyl-L-homoserine
C01118	O-Succinyl-L-homoserine
C01137	S-Adenosylmethioninamine
C01180	4-Methylthio-2-oxobutanoic acid
C01234	1-Aminocyclopropane-1-carboxylate
C01817	L-Homocystine
C01962	Thiocysteine
C02218	Dehydroalanine
C02356	(S)-2-Aminobutanoate
C02989	L-Methionine S-oxide
C03089	5-Methylthio-D-ribose
C03145	N-Formylmethionine
C03539	S-Ribosyl-L-homocysteine
C04188	S-Methyl-5-thio-D-ribose 1-phosphate
C04582	S-Methyl-5-thio-D-ribulose 1-phosphate
C05524	Aminoacyl-L-methionine
C05526	S-Glutathionyl-L-cysteine
C05527	3-Sulfinylpyruvate
C05528	3-Sulfopyruvate
C05823	3-Mercaptolactate
C05824	S-Sulfo-L-cysteine
C06547	Ethylene
C08276	3-(Methylthio)propanoate
C09306	Sulfur dioxide
C11481	HSO3-
C11499	(S)-3-Sulfolactate
C11537	(2R)-3-Sulfolactate
C15606	1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one
C15650	2,3-Diketo-5-methylthiopentyl-1-phosphate
C15651	2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate
C18049	N-Acyl-L-homoserine lactone
C19787	5'-S-Methyl-5'-thioinosine
C21015	gamma-L-Glutamyl-L-2-aminobutyrate
C21016	Ophthalmate
C00100	Propanoyl-CoA
C00123	L-Leucine
C00141	3-Methyl-2-oxobutanoic acid
C00183	L-Valine
C00233	4-Methyl-2-oxopentanoate
C00349	2-Methyl-3-oxopropanoate
C00407	L-Isoleucine
C00630	2-Methylpropanoyl-CoA
C00671	(S)-3-Methyl-2-oxopentanoic acid
C00683	(S)-Methylmalonyl-CoA
C01213	(R)-Methylmalonyl-CoA
C02939	3-Methylbutanoyl-CoA
C03069	3-Methylcrotonyl-CoA
C03231	3-Methylglutaconyl-CoA
C03284	L-3-Aminoisobutanoate
C03344	2-Methylacetoacetyl-CoA
C03345	2-Methylbut-2-enoyl-CoA
C03460	2-Methylprop-2-enoyl-CoA
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA
C05996	Branched chain fatty acid
C05998	3-Hydroxyisovaleryl-CoA
C06000	(S)-3-Hydroxyisobutyryl-CoA
C06001	(S)-3-Hydroxyisobutyrate
C06002	(S)-Methylmalonate semialdehyde
C15974	3-Methyl-1-hydroxybutyl-ThPP
C15975	[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(3-methylbutanoyl)dihydrolipoyllysine
C15976	2-Methyl-1-hydroxypropyl-ThPP
C15977	[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylpropanoyl)dihydrolipoyllysine
C15978	2-Methyl-1-hydroxybutyl-ThPP
C15979	[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine
C15980	(S)-2-Methylbutanoyl-CoA
C20827	3-Hydroxyisovalerate
C02226	2-Methylmaleate
C02504	alpha-Isopropylmalate
C02612	(R)-2-Methylmalate
C02631	2-Isopropylmaleate
C04181	3-Hydroxy-3-methyl-2-oxobutanoic acid
C04236	(2S)-2-Isopropyl-3-oxosuccinate
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate
C04411	(2R,3S)-3-Isopropylmalate
C06006	(S)-2-Aceto-2-hydroxybutanoate
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate
C06010	(S)-2-Acetolactate
C06032	D-erythro-3-Methylmalate
C14463	(R)-3-Hydroxy-3-methyl-2-oxopentanoate
C00047	L-Lysine
C00322	2-Oxoadipate
C00408	L-Pipecolate
C00431	5-Aminopentanoate
C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine
C00450	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate
C00487	Carnitine
C00739	D-Lysine
C00956	L-2-Aminoadipate
C00990	5-Aminopentanamide
C01028	N6-Hydroxy-L-lysine
C01142	(3S)-3,6-Diaminohexanoate
C01149	4-Trimethylammoniobutanal
C01181	4-Trimethylammoniobutanoate
C01186	(3S,5S)-3,5-Diaminohexanoate
C01211	Procollagen 5-hydroxy-L-lysine
C01259	3-Hydroxy-N6,N6,N6-trimethyl-L-lysine
C01672	Cadaverine
C02188	Protein lysine
C02727	N6-Acetyl-L-lysine
C03087	5-Acetamidopentanoate
C03239	6-Amino-2-oxohexanoate
C03273	5-Oxopentanoate
C03366	5-Phosphooxy-L-lysine
C03656	(S)-5-Amino-3-oxohexanoic acid
C03793	N6,N6,N6-Trimethyl-L-lysine
C03955	N6-Acetyl-N6-hydroxy-L-lysine
C04020	D-Lysopine
C04076	L-2-Aminoadipate 6-semialdehyde
C04092	Delta1-Piperideine-2-carboxylate
C04487	5-(D-Galactosyloxy)-L-lysine-procollagen
C05161	(2R,5S)-2,5-Diaminohexanoate
C05231	L-3-Aminobutyryl-CoA
C05544	Protein N6-methyl-L-lysine
C05545	Protein N6,N6-dimethyl-L-lysine
C05546	Protein N6,N6,N6-trimethyl-L-lysine
C05548	6-Acetamido-2-oxohexanoate
C05554	Aerobactin
C05825	2-Amino-5-oxohexanoate
C06157	[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine
C06181	Piperideine
C16741	L-Hydroxylysine
C20333	N2-Citryl-N6-acetyl-N6-hydroxy-L-lysine
C00012	Peptide
C00134	Putrescine
C00148	L-Proline
C00179	Agmatine
C00315	Spermidine
C00406	Feruloyl-CoA
C00436	N-Carbamoylputrescine
C00533	Nitric oxide
C00555	4-Aminobutyraldehyde
C00750	Spermine
C00763	D-Proline
C00791	Creatinine
C00884	Homocarnosine
C01035	4-Guanidinobutanoate
C01043	N-Carbamoylsarcosine
C01110	5-Amino-2-oxopentanoic acid
C01157	Hydroxyproline
C01165	L-Glutamate 5-semialdehyde
C01682	Nopaline
C01877	4-Oxoproline
C02305	Phosphocreatine
C02565	N-Methylhydantoin
C02647	4-Guanidinobutanal
C02714	N-Acetylputrescine
C02946	4-Acetamidobutanoate
C03078	4-Guanidinobutanamide
C03166	Phosphoguanidinoacetate
C03287	L-Glutamyl 5-phosphate
C03296	N2-Succinyl-L-arginine
C03375	Norspermidine
C03415	N2-Succinyl-L-ornithine
C03440	cis-4-Hydroxy-D-proline
C03564	1-Pyrroline-2-carboxylate
C03771	5-Guanidino-2-oxopentanoate
C04137	D-Octopine
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate
C04282	1-Pyrroline-4-hydroxy-2-carboxylate
C04498	p-Coumaroylagmatine
C05147	trans-3-Hydroxy-L-proline
C05931	N-Succinyl-L-glutamate
C05932	N-Succinyl-L-glutamate 5-semialdehyde
C05933	N(omega)-Hydroxyarginine
C05936	N4-Acetylaminobutanal
C05938	L-4-Hydroxyglutamate semialdehyde
C05939	Linatine
C05941	2-Oxo-4-hydroxy-5-aminovalerate
C05942	Pyrrole-2-carboxylate
C05945	L-Arginine phosphate
C05946	(4R)-4-Hydroxy-2-oxoglutarate
C05947	L-erythro-4-Hydroxyglutamate
C10497	Feruloylputrescine
C15699	gamma-L-Glutamylputrescine
C15700	gamma-Glutamyl-gamma-aminobutyraldehyde
C15767	4-(L-gamma-Glutamylamino)butanoate
C18172	Carboxyspermidine
C18174	Carboxynorspermidine
C18325	Feruloylagmatine
C18326	p-Coumaroylputrescine
C19706	cis-3-Hydroxy-L-proline
C00135	L-Histidine
C00386	Carnosine
C00388	Histamine
C00439	N-Formimino-L-glutamate
C00785	Urocanate
C00860	L-Histidinol
C01044	N-Formyl-L-aspartate
C01045	N-Formyl-L-glutamate
C01100	L-Histidinol phosphate
C01152	N(pi)-Methyl-L-histidine
C01262	beta-Alanyl-N(pi)-methyl-L-histidine
C01267	3-(Imidazol-4-yl)-2-oxopropyl phosphate
C01929	L-Histidinal
C02739	1-(5-Phospho-D-ribosyl)-ATP
C02741	Phosphoribosyl-AMP
C02835	Imidazole-4-acetate
C03277	Imidazol-5-yl-pyruvate
C03409	N-Formimino-L-aspartate
C03680	4-Imidazolone-5-propanoate
C04437	1-(5-Phosphoribosyl)imidazole-4-acetate
C04666	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide
C05127	N-Methylhistamine
C05130	Imidazole-4-acetaldehyde
C05131	(1-Ribosylimidazole)-4-acetate
C05133	4-Imidazolone-5-acetate
C05135	4-(beta-Acetylaminoethyl)imidazole
C05565	Hydantoin-5-propionate
C05568	Imidazole lactate
C05570	Ergothioneine
C05571	Thiourocanic acid
C05572	4-Oxoglutaramate
C05575	Hercynine
C05827	Methylimidazole acetaldehyde
C05828	Methylimidazoleacetic acid
C05829	N-Carbamyl-L-glutamate
C16673	Isoglutamine
C16674	Formylisoglutamine
C20522	Dihydrourocanate
C20994	S-(Hercyn-2-yl)-L-cysteine S-oxide
C20995	gamma-L-Glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide
C00146	Phenol
C00355	3,4-Dihydroxy-L-phenylalanine
C00483	Tyramine
C00530	Hydroquinone
C00547	L-Noradrenaline
C00628	2,5-Dihydroxybenzoate
C00642	4-Hydroxyphenylacetate
C00788	L-Adrenaline
C00822	Dopaquinone
C01036	4-Maleylacetoacetate
C01060	3,5-Diiodo-L-tyrosine
C01061	4-Fumarylacetoacetate
C01161	3,4-Dihydroxyphenylacetate
C01207	3-(3,4-Dihydroxyphenyl)lactate
C01384	Maleic acid
C01693	L-Dopachrome
C01829	Thyroxine
C01850	Rosmarinate
C02167	Maleylpyruvate
C02442	N-Methyltyramine
C02465	Triiodothyronine
C02514	3-Fumarylpyruvate
C02515	3-Iodo-L-tyrosine
C03063	2-Oxohept-3-enedioate
C03077	4-Chlorophenylacetate
C03758	Dopamine
C03765	4-Hydroxyphenylacetaldehyde
C04043	3,4-Dihydroxyphenylacetaldehyde
C04045	3-(3,4-Dihydroxyphenyl)pyruvate
C04052	5-Carboxy-2-oxohept-3-enedioate
C04185	5,6-Dihydroxyindole-2-carboxylate
C04186	5-Carboxymethyl-2-hydroxymuconate
C04368	3-Amino-3-(4-hydroxyphenyl)propanoate
C04642	2-Hydroxy-5-carboxymethylmuconate semialdehyde
C04796	4-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde
C04797	5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde
C05338	4-Hydroxyphenylacetyl-CoA
C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate
C05576	3,4-Dihydroxyphenylethyleneglycol
C05577	3,4-Dihydroxymandelaldehyde
C05578	5,6-Dihydroxyindole
C05579	Indole-5,6-quinone
C05580	3,4-Dihydroxymandelate
C05581	3-Methoxy-4-hydroxyphenylacetaldehyde
C05582	Homovanillate
C05583	3-Methoxy-4-hydroxyphenylglycolaldehyde
C05584	3-Methoxy-4-hydroxymandelate
C05585	Gentisate aldehyde
C05587	3-Methoxytyramine
C05588	L-Metanephrine
C05589	L-Normetanephrine
C05593	3-Hydroxyphenylacetate
C05594	3-Methoxy-4-hydroxyphenylethyleneglycol
C05595	4-Hydroxyphenylacetylglutamic acid
C05596	p-Hydroxyphenylacetylglycine
C05600	2-Hydroxyhepta-2,4-dienedioate
C05604	2-Carboxy-2,3-dihydro-5,6-dihydroxyindole
C06044	4-Hydroxyphenylethanol
C06046	Salidroside
C06047	Stizolobate
C06048	Stizolobinate
C06199	Hordenine
C06201	2,4-Dihydroxyhept-2-enedioate
C10447	3,4-Dihydroxyphenylpropanoate
C17935	Cysteinyldopa
C17936	Phaeomelanin
C17937	Eumelanin
C17938	5,6-Indolequinone-2-carboxylic acid
C00079	L-Phenylalanine
C00166	Phenylpyruvate
C00180	Benzoate
C00323	Caffeoyl-CoA
C00512	Benzoyl-CoA
C00582	Phenylacetyl-CoA
C00596	2-Hydroxy-2,4-pentadienoate
C00601	Phenylacetaldehyde
C00755	4-Hydroxy-3-methoxy-benzaldehyde
C00805	Salicylate
C01198	3-(2-Hydroxyphenyl)propanoate
C01575	Ephedrine
C01586	Hippurate
C01772	trans-2-Hydroxycinnamate
C02137	alpha-Oxo-benzeneacetic acid
C02232	3-Oxoadipyl-CoA
C02265	D-Phenylalanine
C02505	2-Phenylacetamide
C02763	2-Hydroxy-3-phenylpropenoate
C02765	(+)-Pseudoephedrine
C03519	N-Acetyl-L-phenylalanine
C03589	4-Hydroxy-2-oxopentanoate
C04044	3-(2,3-Dihydroxyphenyl)propanoate
C04148	Phenylacetylglutamine
C04351	(R)-2-Methylimino-1-phenylpropan-1-ol
C04479	2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate
C05332	Phenethylamine
C05598	Phenylacetylglycine
C05607	Phenyllactate
C05620	N-Acetyl-D-phenylalanine
C05629	Phenylpropanoate
C05852	2-Hydroxyphenylacetate
C05853	Phenylethyl alcohol
C06207	2,6-Dihydroxyphenylacetate
C06866	Capsaicin
C07086	Phenylacetic acid
C07303	4-Hydroxy-3-methoxyphenyl-beta-hydroxypropanoyl-CoA
C08300	D-Cathine
C08301	D-Cathinone
C11457	3-(3-Hydroxyphenyl)propanoic acid
C11588	cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol
C12621	trans-3-Hydroxycinnamate
C12622	cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol
C12623	trans-2,3-Dihydroxycinnamate
C12624	2-Hydroxy-6-ketononatrienedioate
C14144	5-Carboxy-2-pentenoyl-CoA
C14145	(3S)-3-Hydroxyadipyl-CoA
C15524	Phenylglyoxylyl-CoA
C16666	Vanillylamine
C16719	(-)-Norephedrine
C17268	Pyruvophenone
C18202	8-Methyl-6-nonenoic acid
C19945	3-Oxo-5,6-dehydrosuberyl-CoA
C19946	3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde
C19975	2-Oxepin-2(3H)-ylideneacetyl-CoA
C20062	2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA
C00108	Anthranilate
C00328	L-Kynurenine
C00331	Indolepyruvate
C00398	Tryptamine
C00463	Indole
C00632	3-Hydroxyanthranilate
C00637	Indole-3-acetaldehyde
C00643	5-Hydroxy-L-tryptophan
C00780	Serotonin
C00954	Indole-3-acetate
C00955	Indole-3-ethanol
C00978	N-Acetylserotonin
C01111	7,8-Dihydroxykynurenate
C01249	7,8-Dihydro-7,8-dihydroxykynurenate
C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
C01598	Melatonin
C01717	4-Hydroxy-2-quinolinecarboxylic acid
C01987	2-Aminophenol
C02043	Indolelactate
C02161	2-Aminophenoxazin-3-one
C02172	N-Acetylisatin
C02220	2-Aminomuconate
C02298	N-Acetylindoxyl
C02470	Xanthurenic acid
C02693	(Indol-3-yl)acetamide
C02700	L-Formylkynurenine
C02775	2,3-Dihydroxyindole
C02937	Indole-3-acetaldehyde oxime
C02938	3-Indoleacetonitrile
C03227	3-Hydroxy-L-kynurenine
C03230	(Indol-3-yl)glycolaldehyde
C03453	gamma-Oxalocrotonate
C03574	2-Formylaminobenzaldehyde
C03722	Quinolinate
C03824	2-Aminomuconate semialdehyde
C04409	2-Amino-3-carboxymuconate semialdehyde
C05634	5-Hydroxyindoleacetaldehyde
C05635	5-Hydroxyindoleacetate
C05636	3-Hydroxykynurenamine
C05637	4,8-Dihydroxyquinoline
C05638	5-Hydroxykynurenamine
C05639	4,6-Dihydroxyquinoline
C05640	Cinnavalininate
C05641	5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate
C05642	Formyl-N-acetyl-5-methoxykynurenamine
C05643	6-Hydroxymelatonin
C05644	3-Methylindolepyruvate
C05645	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate
C05646	5-Hydroxyindolepyruvate
C05647	Formyl-5-hydroxykynurenamine
C05648	5-Hydroxy-N-formylkynurenine
C05651	5-Hydroxykynurenine
C05652	4-(2-Amino-5-hydroxyphenyl)-2,4-dioxobutanoate
C05653	Formylanthranilate
C05654	5-(2'-Formylethyl)-4,6-dihydroxypicolinate
C05655	5-(2'-Carboxyethyl)-4,6-dihydroxypicolinate
C05656	5-(3'-Carboxy-3'-oxopropyl)-4,6-dihydroxypicolinate
C05658	Indoxyl
C05659	5-Methoxytryptamine
C05660	5-Methoxyindoleacetate
C05663	6-Hydroxykynurenate
C05830	8-Methoxykynurenate
C05831	3-Methoxyanthranilate
C05832	5-Hydroxyindoleacetylglycine
C05834	3-Methyldioxyindole
C05835	2-Formaminobenzoylacetate
C05837	Glucobrassicin
C06212	N-Methylserotonin
C06213	N-Methyltryptamine
C10164	Picolinic acid
C16516	Indolylmethylthiohydroximate
C16517	Indolylmethyl-desulfoglucosinolate
C16518	S-(Indolylmethylthiohydroximoyl)-L-cysteine
C17203	N-Hydroxyl-tryptamine
C00230	3,4-Dihydroxybenzoate
C00254	Prephenate
C00296	Quinate
C00354	D-Fructose 1,6-bisphosphate
C00493	Shikimate
C00587	3-Hydroxybenzoate
C00826	L-Arogenate
C00944	3-Dehydroquinate
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate
C01302	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate
C02637	3-Dehydroshikimate
C03175	Shikimate 3-phosphate
C03506	Indoleglycerol phosphate
C04302	N-(5-Phospho-D-ribosyl)anthranilate
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate
C16848	6-Deoxy-5-ketofructose 1-phosphate
C16850	2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid
C17235	L-Homophenylalanine
C20327	2-Oxo-4-phenylbutyric acid
C20653	2-Benzylmalic acid
C20654	3-Benzylmalic acid
C20710	(4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate
C00804	Propynoate
C00864	Pantothenate
C00894	Propenoyl-CoA
C01073	N-Acetyl-beta-alanine
C02335	beta-Alanyl-CoA
C03492	D-4'-Phosphopantothenate
C05340	beta-Alanyl-L-arginine
C05341	beta-Alanyl-L-lysine
C05665	3-Aminopropanal
C05668	3-Hydroxypropionyl-CoA
C05669	beta-Nitropropanoate
C05670	3-Aminopropiononitrile
C00227	Acetyl phosphate
C00519	Hypotaurine
C00593	Sulfoacetaldehyde
C01678	Cysteamine
C01959	Taurocyamine
C03149	N-Phosphotaurocyamine
C05123	2-Hydroxyethanesulfonate
C05844	5-L-Glutamyl-taurine
C06735	Aminoacetaldehyde
C14179	Sulfoacetate
C01438	Methane
C02798	3-Phosphonopyruvate
C03167	Phosphonoacetaldehyde
C03557	2-Aminoethylphosphonate
C04650	L-Phosphinothricin
C05672	2-Amino-3-phosphonopropanoate
C05673	CMP-2-aminoethylphosphonate
C05674	CMP-N-trimethyl-2-aminoethylphosphonate
C05675	Diacylglyceryl-2-aminoethylphosphonate
C05676	Diacylglyceryl-N-trimethyl-2-aminoethylphosphonate
C05677	Lipophosphonoglycan
C05678	(2-Amino-1-hydroxyethyl)phosphonate
C05679	N-Monomethyl-2-aminoethylphosphonate
C05680	N-Dimethyl-2-aminoethylphosphonate
C05681	Ceramide 2-aminoethylphosphonate
C05682	Phosphonoacetate
C05683	Ciliatocholate
C06367	1-Carboxyvinyl carboxyphosphonate
C06368	3-(Hydrohydroxyphosphoryl)pyruvate
C06451	2-Hydroxyethylphosphonate
C06452	(S)-2-Hydroxypropylphosphonate
C06454	Fosfomycin
C06455	Hydroxymethylphosphonate
C06456	Phosphonoformate
C06457	Bialaphos
C06459	N-Trimethyl-2-aminoethylphosphonate
C17940	Rhizocticin B
C17941	2-Oxo-4-phosphonobutanoate
C17942	FR 900098
C17943	Formylphosphonate
C17944	Rhizocticin A
C17945	Phosphonoformyl-CMP
C17947	2-Phosphinomethylmalate
C17948	Deamino-alpha-keto-demethylphosphinothricin
C17949	N-Acetyldemethylphosphinothricin
C17950	N-Acetyldemethylphosphinothricin tripeptide
C17951	N-Acetylbialaphos
C17952	N-Acetylphosphinothricin
C17960	Rhizocticin C
C17961	Rhizocticin D
C17962	Demethylphosphinothricin
C20396	Methylphosphonate
C20422	alpha-D-Ribose 1-methylphosphonate 5-triphosphate
C20423	alpha-D-Ribose 1-methylphosphonate 5-phosphate
C20440	alpha-D-Ribose 1,2-cyclic phosphate 5-phosphate
C20986	D-Ribose 2,5-bisphosphate
C21372	3-Phosphinomethylmalate
C21403	2-Acetamidoethylphosphonate
C21404	N-Ethylacetamide
C21613	(R)-2-(Phosphonomethyl)malate
C00017	Protein
C01528	Hydrogen selenide
C02535	Dimethyl selenide
C05172	Selenophosphoric acid
C05335	L-Selenomethionine
C05336	Selenomethionyl-tRNA(Met)
C05684	Selenite
C05686	Adenylylselenate
C05688	L-Selenocysteine
C05689	Se-Methyl-L-selenocysteine
C05690	Se-Methylselenomethionine
C05695	gamma-Glutamyl-Se-methylselenocysteine
C05697	Selenate
C05698	Selenohomocysteine
C05699	L-Selenocystathionine
C05703	Methaneselenol
C06481	L-Seryl-tRNA(Sec)
C06482	L-Selenocysteinyl-tRNA(Sec)
C16638	O-Phosphoseryl-tRNA(Sec)
C18870	Selenodiglutathione
C18871	Glutathioselenol
C18872	Trimethylselenonium
C18893	1-Methylseleno-N-acetyl-D-galactosamine
C18902	Methylselenic acid
C18904	Methylselenopyruvate
C18905	Methylselenocysteine Se-oxide
C00217	D-Glutamate
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate
C00819	D-Glutamine
C01050	UDP-N-acetylmuramate
C01212	UDP-N-acetylmuramoyl-L-alanine
C02237	5-Oxo-D-proline
C02671	D-Glutamyl-peptide
C03933	5-D-Glutamyl-D-glutamyl-peptide
C05723	Poly-gamma-D-glutamate
C00515	D-Ornithine
C00792	D-Arginine
C01667	Bacitracin
C03341	2-Amino-4-oxopentanoic acid
C03943	(2R,4S)-2,4-Diaminopentanoate
C00005	NADPH
C00006	NADP+
C00127	Glutathione disulfide
C00151	L-Amino acid
C00669	gamma-L-Glutamyl-L-cysteine
C01322	RX
C01419	Cys-Gly
C01879	5-Oxoproline
C02090	Trypanothione
C02320	R-S-Glutathione
C03170	Trypanothione disulfide
C03646	Bis-gamma-glutamylcystine
C03740	(5-L-Glutamyl)-L-amino acid
C05726	S-Substituted L-cysteine
C05727	S-Substituted N-acetyl-L-cysteine
C05729	R-S-Cysteinylglycine
C05730	Glutathionylspermidine
C16562	Glutathionylspermine
C16563	Bis(glutathionyl)spermine
C16564	Bis(glutathionyl)spermine disulfide
C16565	Aminopropylcadaverine
C16566	Glutathionylaminopropylcadaverine
C16567	Homotrypanothione
C16568	Homotrypanothione disulfide
C16663	Tryparedoxin
C16664	Tryparedoxin disulfide
C00092	D-Glucose 6-phosphate
C00185	Cellobiose
