,id,name,category,proteins,p_value,fdr_rate
1918,GO:0046890,Regulation of lipid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000005406', '10090.ENSMUSP00000000500', '10090.ENSMUSP00000020846', '10090.ENSMUSP00000140112', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000028882', '10090.ENSMUSP00000024829', '10090.ENSMUSP00000107283', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000022099', '10090.ENSMUSP00000005651', '10090.ENSMUSP00000107830', '10090.ENSMUSP00000075463']",2.842796765845704e-06,7.772669437838312e-05
1919,GO:0051353,Positive regulation of oxidoreductase activity,Biological Process (Gene Ontology),"['10090.ENSMUSP00000075167', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000021796', '10090.ENSMUSP00000005651', '10090.ENSMUSP00000023830', '10090.ENSMUSP00000000001']",2.7977525907962676e-06,7.666857156411088e-05
1920,GO:0005765,Lysosomal membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000031377', '10090.ENSMUSP00000098786', '10090.ENSMUSP00000010753', '10090.ENSMUSP00000066108', '10090.ENSMUSP00000024786', '10090.ENSMUSP00000007602', '10090.ENSMUSP00000130194', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000032196', '10090.ENSMUSP00000026565', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000121203', '10090.ENSMUSP00000099559', '10090.ENSMUSP00000023774', '10090.ENSMUSP00000025279', '10090.ENSMUSP00000052283', '10090.ENSMUSP00000100862']",2.7810720406331124e-06,7.629796960511047e-05
1921,GO:0098852,Lytic vacuole membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000031377', '10090.ENSMUSP00000098786', '10090.ENSMUSP00000010753', '10090.ENSMUSP00000066108', '10090.ENSMUSP00000024786', '10090.ENSMUSP00000007602', '10090.ENSMUSP00000130194', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000032196', '10090.ENSMUSP00000026565', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000121203', '10090.ENSMUSP00000099559', '10090.ENSMUSP00000023774', '10090.ENSMUSP00000025279', '10090.ENSMUSP00000052283', '10090.ENSMUSP00000100862']",2.7810720406331124e-06,7.629796960511047e-05
1922,GO:0042176,Regulation of protein catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000098786', '10090.ENSMUSP00000010753', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000097714', '10090.ENSMUSP00000113071', '10090.ENSMUSP00000113975', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000032779', '10090.ENSMUSP00000113370', '10090.ENSMUSP00000005406', '10090.ENSMUSP00000072732', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000028938', '10090.ENSMUSP00000026999', '10090.ENSMUSP00000028278', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000030860', '10090.ENSMUSP00000024791', '10090.ENSMUSP00000019997', '10090.ENSMUSP00000021595', '10090.ENSMUSP00000030134', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000020608', '10090.ENSMUSP00000022099']",2.7626911711832946e-06,7.596614972411859e-05
1923,GO:0071276,Cellular response to cadmium ion,Biological Process (Gene Ontology),"['10090.ENSMUSP00000015484', '10090.ENSMUSP00000003183', '10090.ENSMUSP00000128504', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000021674', '10090.ENSMUSP00000016094', '10090.ENSMUSP00000005548']",2.7438747042328433e-06,7.553468291720708e-05
1924,GO:0048545,Response to steroid hormone,Biological Process (Gene Ontology),"['10090.ENSMUSP00000028817', '10090.ENSMUSP00000023829', '10090.ENSMUSP00000025025', '10090.ENSMUSP00000025279', '10090.ENSMUSP00000021674', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000021933', '10090.ENSMUSP00000114074', '10090.ENSMUSP00000109087', '10090.ENSMUSP00000110126', '10090.ENSMUSP00000076491', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000128504', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000015484', '10090.ENSMUSP00000020846', '10090.ENSMUSP00000019109', '10090.ENSMUSP00000021552', '10090.ENSMUSP00000021796', '10090.ENSMUSP00000002320']",2.6707806287103552e-06,7.360634868406987e-05
1925,GO:0046328,Regulation of jnk cascade,Biological Process (Gene Ontology),"['10090.ENSMUSP00000005406', '10090.ENSMUSP00000021903', '10090.ENSMUSP00000029053', '10090.ENSMUSP00000110126', '10090.ENSMUSP00000027050', '10090.ENSMUSP00000033040', '10090.ENSMUSP00000024810', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000027559', '10090.ENSMUSP00000028882', '10090.ENSMUSP00000021796', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000021271', '10090.ENSMUSP00000016094', '10090.ENSMUSP00000015456']",2.6559324388433293e-06,7.328069297584847e-05
1926,GO:0018130,Heterocycle biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000095866', '10090.ENSMUSP00000101238', '10090.ENSMUSP00000028817', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000021530', '10090.ENSMUSP00000120014', '10090.ENSMUSP00000018914', '10090.ENSMUSP00000065228', '10090.ENSMUSP00000023774', '10090.ENSMUSP00000021674', '10090.ENSMUSP00000003044', '10090.ENSMUSP00000025773', '10090.ENSMUSP00000029643', '10090.ENSMUSP00000030583', '10090.ENSMUSP00000140112', '10090.ENSMUSP00000006764', '10090.ENSMUSP00000001583', '10090.ENSMUSP00000120152', '10090.ENSMUSP00000016094', '10090.ENSMUSP00000117496', '10090.ENSMUSP00000001451', '10090.ENSMUSP00000022196', '10090.ENSMUSP00000006444', '10090.ENSMUSP00000118546', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000103245', '10090.ENSMUSP00000059744', '10090.ENSMUSP00000066743', '10090.ENSMUSP00000023684', '10090.ENSMUSP00000020846', '10090.ENSMUSP00000001127', '10090.ENSMUSP00000025375', '10090.ENSMUSP00000127784', '10090.ENSMUSP00000028944', '10090.ENSMUSP00000002320', '10090.ENSMUSP00000020504', '10090.ENSMUSP00000027384']",2.542534799764894e-06,7.023207555464856e-05
1927,GO:0045685,Regulation of glial cell differentiation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000072732', '10090.ENSMUSP00000137503', '10090.ENSMUSP00000099907', '10090.ENSMUSP00000030125', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000138836', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000025239', '10090.ENSMUSP00000107283', '10090.ENSMUSP00000029623', '10090.ENSMUSP00000005234']",2.532352804606201e-06,7.003085501983052e-05
1928,GO:0022409,Positive regulation of cell-cell adhesion,Biological Process (Gene Ontology),"['10090.ENSMUSP00000054852', '10090.ENSMUSP00000138836', '10090.ENSMUSP00000099842', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000070942', '10090.ENSMUSP00000050716', '10090.ENSMUSP00000022196', '10090.ENSMUSP00000026999', '10090.ENSMUSP00000028522', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000087047', '10090.ENSMUSP00000035400', '10090.ENSMUSP00000004829', '10090.ENSMUSP00000033004', '10090.ENSMUSP00000099652', '10090.ENSMUSP00000023673', '10090.ENSMUSP00000127784', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000018798']",2.529696917519365e-06,7.003085501983052e-05
1929,MMU-8856828,Clathrin-mediated endocytosis,Reactome Pathways,"['10090.ENSMUSP00000095866', '10090.ENSMUSP00000031377', '10090.ENSMUSP00000137503', '10090.ENSMUSP00000115578', '10090.ENSMUSP00000027050', '10090.ENSMUSP00000007602', '10090.ENSMUSP00000130098', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000113308', '10090.ENSMUSP00000025239', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000025791', '10090.ENSMUSP00000019317', '10090.ENSMUSP00000028199']",2.4921911483740965e-06,6.90782798809655e-05
1930,GO:0017048,Rho GTPase binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000102050', '10090.ENSMUSP00000090884', '10090.ENSMUSP00000024810', '10090.ENSMUSP00000032344', '10090.ENSMUSP00000129448', '10090.ENSMUSP00000032629', '10090.ENSMUSP00000095195', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000022566', '10090.ENSMUSP00000004646', '10090.ENSMUSP00000085566', '10090.ENSMUSP00000087714', '10090.ENSMUSP00000025337', '10090.ENSMUSP00000020904']",2.4921911483740965e-06,6.90782798809655e-05
1931,GO:0050679,Positive regulation of epithelial cell proliferation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000000500', '10090.ENSMUSP00000099404', '10090.ENSMUSP00000007757', '10090.ENSMUSP00000099907', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000026671', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000120152', '10090.ENSMUSP00000107283', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000030121', '10090.ENSMUSP00000019997', '10090.ENSMUSP00000025773', '10090.ENSMUSP00000005548', '10090.ENSMUSP00000083375', '10090.ENSMUSP00000135181', '10090.ENSMUSP00000021028']",2.4487730485482965e-06,6.803085584300268e-05
1932,GO:0071496,Cellular response to external stimulus,Biological Process (Gene Ontology),"['10090.ENSMUSP00000079380', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000095249', '10090.ENSMUSP00000045201', '10090.ENSMUSP00000023829', '10090.ENSMUSP00000021674', '10090.ENSMUSP00000005548', '10090.ENSMUSP00000083375', '10090.ENSMUSP00000024786', '10090.ENSMUSP00000023099', '10090.ENSMUSP00000107283', '10090.ENSMUSP00000030398', '10090.ENSMUSP00000021933', '10090.ENSMUSP00000028522', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000111415', '10090.ENSMUSP00000020846', '10090.ENSMUSP00000026671', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000005487', '10090.ENSMUSP00000052283']",2.4148370311578606e-06,6.716526011862542e-05
1933,GO:0030865,Cortical cytoskeleton organization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000055122', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000021554', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000005234', '10090.ENSMUSP00000035400', '10090.ENSMUSP00000004646', '10090.ENSMUSP00000085566', '10090.ENSMUSP00000020904']",2.3995012730171197e-06,6.681560572445137e-05
1934,GO:0090287,Regulation of cellular response to growth factor stimulus,Biological Process (Gene Ontology),"['10090.ENSMUSP00000068267', '10090.ENSMUSP00000029053', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000021530', '10090.ENSMUSP00000032629', '10090.ENSMUSP00000028829', '10090.ENSMUSP00000113370', '10090.ENSMUSP00000100862', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000033321', '10090.ENSMUSP00000107283', '10090.ENSMUSP00000009705', '10090.ENSMUSP00000026999', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000025944', '10090.ENSMUSP00000104069', '10090.ENSMUSP00000000500', '10090.ENSMUSP00000005798']",2.3759400519678915e-06,6.62358374349065e-05
1935,MMU-2682334,EPH-Ephrin signaling,Reactome Pathways,"['10090.ENSMUSP00000098786', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000010753', '10090.ENSMUSP00000137503', '10090.ENSMUSP00000033040', '10090.ENSMUSP00000062782', '10090.ENSMUSP00000082822', '10090.ENSMUSP00000105179', '10090.ENSMUSP00000020904', '10090.ENSMUSP00000050716']",2.3691247412007093e-06,6.612210738432002e-05
1936,MMU-9609507,Protein localization,Reactome Pathways,"['10090.ENSMUSP00000005406', '10090.ENSMUSP00000025385', '10090.ENSMUSP00000028207', '10090.ENSMUSP00000115578', '10090.ENSMUSP00000031262', '10090.ENSMUSP00000019198', '10090.ENSMUSP00000018914', '10090.ENSMUSP00000124480', '10090.ENSMUSP00000131735', '10090.ENSMUSP00000024897', '10090.ENSMUSP00000005548', '10090.ENSMUSP00000027381']",2.3646093395340135e-06,6.607237888617006e-05
1937,GO:0046330,Positive regulation of jnk cascade,Biological Process (Gene Ontology),"['10090.ENSMUSP00000005406', '10090.ENSMUSP00000021903', '10090.ENSMUSP00000029053', '10090.ENSMUSP00000110126', '10090.ENSMUSP00000033040', '10090.ENSMUSP00000024810', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000027559', '10090.ENSMUSP00000028882', '10090.ENSMUSP00000021796', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000016094', '10090.ENSMUSP00000015456']",2.2970652101882973e-06,6.42593357989018e-05
1938,GO:0060249,Anatomical structure homeostasis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000068267', '10090.ENSMUSP00000010753', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000028817', '10090.ENSMUSP00000021530', '10090.ENSMUSP00000120014', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000029643', '10090.ENSMUSP00000001451', '10090.ENSMUSP00000070942', '10090.ENSMUSP00000079341', '10090.ENSMUSP00000107869', '10090.ENSMUSP00000006444', '10090.ENSMUSP00000118546', '10090.ENSMUSP00000014743', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000099652', '10090.ENSMUSP00000112063', '10090.ENSMUSP00000027554', '10090.ENSMUSP00000022099', '10090.ENSMUSP00000052283']",2.2757849711485853e-06,6.373780156739433e-05
1939,GO:0097305,Response to alcohol,Biological Process (Gene Ontology),"['10090.ENSMUSP00000115558', '10090.ENSMUSP00000003017', '10090.ENSMUSP00000023829', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000021674', '10090.ENSMUSP00000030010', '10090.ENSMUSP00000007012', '10090.ENSMUSP00000120152', '10090.ENSMUSP00000079341', '10090.ENSMUSP00000028278', '10090.ENSMUSP00000103245', '10090.ENSMUSP00000001008', '10090.ENSMUSP00000049584', '10090.ENSMUSP00000099652', '10090.ENSMUSP00000007757', '10090.ENSMUSP00000015484', '10090.ENSMUSP00000027189', '10090.ENSMUSP00000020991', '10090.ENSMUSP00000007803']",2.259262574207879e-06,6.334846452274296e-05
1940,GO:0097190,Apoptotic signaling pathway,Biological Process (Gene Ontology),"['10090.ENSMUSP00000054852', '10090.ENSMUSP00000023829', '10090.ENSMUSP00000005548', '10090.ENSMUSP00000007012', '10090.ENSMUSP00000019198', '10090.ENSMUSP00000125622', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000020904', '10090.ENSMUSP00000024698', '10090.ENSMUSP00000004281', '10090.ENSMUSP00000128504', '10090.ENSMUSP00000032800', '10090.ENSMUSP00000028882', '10090.ENSMUSP00000111415', '10090.ENSMUSP00000027189', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000002320', '10090.ENSMUSP00000020504', '10090.ENSMUSP00000022634', '10090.ENSMUSP00000007803']",2.251971816786553e-06,6.321737376507664e-05
1941,GO:0061900,Glial cell activation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000005406', '10090.ENSMUSP00000098786', '10090.ENSMUSP00000032800', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000029623', '10090.ENSMUSP00000024791']",2.227405368013255e-06,6.260045086613997e-05
1942,GO:0150076,Neuroinflammatory response,Biological Process (Gene Ontology),"['10090.ENSMUSP00000005406', '10090.ENSMUSP00000098786', '10090.ENSMUSP00000032800', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000029623', '10090.ENSMUSP00000024791']",2.227405368013255e-06,6.260045086613997e-05
1943,GO:0051154,Negative regulation of striated muscle cell differentiation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000115558', '10090.ENSMUSP00000033040', '10090.ENSMUSP00000095249', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000128504', '10090.ENSMUSP00000129186', '10090.ENSMUSP00000135181']",2.227405368013255e-06,6.260045086613997e-05
1944,MMU-114608,Platelet degranulation,Reactome Pathways,"['10090.ENSMUSP00000005406', '10090.ENSMUSP00000000500', '10090.ENSMUSP00000021554', '10090.ENSMUSP00000032492', '10090.ENSMUSP00000101105', '10090.ENSMUSP00000125622', '10090.ENSMUSP00000005234', '10090.ENSMUSP00000106861', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000052283', '10090.ENSMUSP00000075463', '10090.ENSMUSP00000100862', '10090.ENSMUSP00000021028']",2.222524445352492e-06,6.260045086613997e-05
1945,GO:0002688,Regulation of leukocyte chemotaxis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000019074', '10090.ENSMUSP00000005406', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000077612', '10090.ENSMUSP00000014743', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000001008', '10090.ENSMUSP00000021796', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000035400', '10090.ENSMUSP00000025025', '10090.ENSMUSP00000111415', '10090.ENSMUSP00000021607']",2.222524445352492e-06,6.260045086613997e-05
1946,GO:0042826,Histone deacetylase binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000072732', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000095249', '10090.ENSMUSP00000021530', '10090.ENSMUSP00000132547', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000103245', '10090.ENSMUSP00000070583', '10090.ENSMUSP00000107033', '10090.ENSMUSP00000001451', '10090.ENSMUSP00000117496', '10090.ENSMUSP00000059385']",2.222524445352492e-06,6.260045086613997e-05
1947,GO:0019216,Regulation of lipid metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000079380', '10090.ENSMUSP00000024829', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000107830', '10090.ENSMUSP00000005406', '10090.ENSMUSP00000140112', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000107283', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000062782', '10090.ENSMUSP00000103245', '10090.ENSMUSP00000028882', '10090.ENSMUSP00000020500', '10090.ENSMUSP00000021283', '10090.ENSMUSP00000000500', '10090.ENSMUSP00000020846', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000101105', '10090.ENSMUSP00000002320', '10090.ENSMUSP00000022099', '10090.ENSMUSP00000005651', '10090.ENSMUSP00000075463', '10090.ENSMUSP00000030693']",2.1955071380872624e-06,6.213747954047908e-05
1948,GO:0031256,Leading edge membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000025338', '10090.ENSMUSP00000107869', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000004646', '10090.ENSMUSP00000033040', '10090.ENSMUSP00000024810', '10090.ENSMUSP00000130098', '10090.ENSMUSP00000116271', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000032561', '10090.ENSMUSP00000104069', '10090.ENSMUSP00000022566', '10090.ENSMUSP00000020500', '10090.ENSMUSP00000025337', '10090.ENSMUSP00000030693', '10090.ENSMUSP00000021028']",2.159270102261046e-06,6.118353853651756e-05
1949,MMU-186763,Downstream signal transduction,Reactome Pathways,"['10090.ENSMUSP00000029201', '10090.ENSMUSP00000000500', '10090.ENSMUSP00000099404', '10090.ENSMUSP00000120152', '10090.ENSMUSP00000105179', '10090.ENSMUSP00000066743', '10090.ENSMUSP00000075463']",2.149818486938904e-06,6.0987221630649425e-05
1950,GO:0120039,Plasma membrane bounded cell projection morphogenesis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000004920', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000033040', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000032629', '10090.ENSMUSP00000023774', '10090.ENSMUSP00000095195', '10090.ENSMUSP00000005406', '10090.ENSMUSP00000140112', '10090.ENSMUSP00000032561', '10090.ENSMUSP00000117496', '10090.ENSMUSP00000087714', '10090.ENSMUSP00000020904', '10090.ENSMUSP00000114074', '10090.ENSMUSP00000050716', '10090.ENSMUSP00000026917', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000095392', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000018361', '10090.ENSMUSP00000021001', '10090.ENSMUSP00000035400', '10090.ENSMUSP00000021900', '10090.ENSMUSP00000135181', '10090.ENSMUSP00000023531', '10090.ENSMUSP00000119303', '10090.ENSMUSP00000110643']",2.0605904871193627e-06,5.852464403487074e-05
1951,path:mmu05171,Coronavirus disease - COVID-19,KEGG,"['10090.ENSMUSP00000029201', '10090.ENSMUSP00000103028', '10090.ENSMUSP00000099404', '10090.ENSMUSP00000111393', '10090.ENSMUSP00000015484', '10090.ENSMUSP00000121266', '10090.ENSMUSP00000138836', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000120152', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000066743', '10090.ENSMUSP00000029623', '10090.ENSMUSP00000023693', '10090.ENSMUSP00000021674', '10090.ENSMUSP00000021413', '10090.ENSMUSP00000032815', '10090.ENSMUSP00000004554', '10090.ENSMUSP00000026917']",2.0565658133645345e-06,5.847905377531858e-05
1952,MMU-432722,Golgi Associated Vesicle Biogenesis,Reactome Pathways,"['10090.ENSMUSP00000095866', '10090.ENSMUSP00000105657', '10090.ENSMUSP00000003117', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000019317', '10090.ENSMUSP00000021201', '10090.ENSMUSP00000091943', '10090.ENSMUSP00000025563', '10090.ENSMUSP00000022196']",2.0507727681946768e-06,5.838301272940558e-05
1953,GO:0048662,Negative regulation of smooth muscle cell proliferation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000007012', '10090.ENSMUSP00000132547', '10090.ENSMUSP00000129448', '10090.ENSMUSP00000103245', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000002320', '10090.ENSMUSP00000023829', '10090.ENSMUSP00000019997', '10090.ENSMUSP00000005548']",2.0507727681946768e-06,5.838301272940558e-05
1954,GO:0040014,Regulation of multicellular organism growth,Biological Process (Gene Ontology),"['10090.ENSMUSP00000005406', '10090.ENSMUSP00000029201', '10090.ENSMUSP00000079341', '10090.ENSMUSP00000140112', '10090.ENSMUSP00000014743', '10090.ENSMUSP00000128504', '10090.ENSMUSP00000120152', '10090.ENSMUSP00000018798', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000021607', '10090.ENSMUSP00000059385']",2.0143300347737682e-06,5.748094089785358e-05
1955,GO:0006907,Pinocytosis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000016672', '10090.ENSMUSP00000105657', '10090.ENSMUSP00000090884', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000030412']",1.942457293741284e-06,5.549549975145016e-05
1956,GO:0034330,Cell junction organization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000098786', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000033040', '10090.ENSMUSP00000130294', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000032629', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000021607', '10090.ENSMUSP00000005406', '10090.ENSMUSP00000064048', '10090.ENSMUSP00000137503', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000074899', '10090.ENSMUSP00000020904', '10090.ENSMUSP00000032492', '10090.ENSMUSP00000050716', '10090.ENSMUSP00000026917', '10090.ENSMUSP00000026999', '10090.ENSMUSP00000095392', '10090.ENSMUSP00000020078', '10090.ENSMUSP00000018361', '10090.ENSMUSP00000000500', '10090.ENSMUSP00000099652', '10090.ENSMUSP00000021554', '10090.ENSMUSP00000023531', '10090.ENSMUSP00000005234', '10090.ENSMUSP00000119303', '10090.ENSMUSP00000021028']",1.8356145990953274e-06,5.2505094509034394e-05
1957,GO:0030031,Cell projection assembly,Biological Process (Gene Ontology),"['10090.ENSMUSP00000079380', '10090.ENSMUSP00000024810', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000032629', '10090.ENSMUSP00000107439', '10090.ENSMUSP00000022566', '10090.ENSMUSP00000095195', '10090.ENSMUSP00000137503', '10090.ENSMUSP00000023074', '10090.ENSMUSP00000099565', '10090.ENSMUSP00000025684', '10090.ENSMUSP00000134825', '10090.ENSMUSP00000026917', '10090.ENSMUSP00000028522', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000021536', '10090.ENSMUSP00000062782', '10090.ENSMUSP00000018361', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000035400', '10090.ENSMUSP00000021077', '10090.ENSMUSP00000000500', '10090.ENSMUSP00000075463']",1.835416684536921e-06,5.2505094509034394e-05
1958,GO:0051249,Regulation of lymphocyte activation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000054852', '10090.ENSMUSP00000132547', '10090.ENSMUSP00000138836', '10090.ENSMUSP00000023829', '10090.ENSMUSP00000014505', '10090.ENSMUSP00000090979', '10090.ENSMUSP00000074198', '10090.ENSMUSP00000050716', '10090.ENSMUSP00000022196', '10090.ENSMUSP00000026999', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000017153', '10090.ENSMUSP00000032800', '10090.ENSMUSP00000030860', '10090.ENSMUSP00000087047', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000035400', '10090.ENSMUSP00000019997', '10090.ENSMUSP00000004829', '10090.ENSMUSP00000033004', '10090.ENSMUSP00000021552', '10090.ENSMUSP00000023673', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000018798', '10090.ENSMUSP00000030693', '10090.ENSMUSP00000129124']",1.7463671974762566e-06,5.0070812767498364e-05
1959,GO:0048812,Neuron projection morphogenesis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000004920', '10090.ENSMUSP00000079380', '10090.ENSMUSP00000033040', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000032629', '10090.ENSMUSP00000023774', '10090.ENSMUSP00000095195', '10090.ENSMUSP00000005406', '10090.ENSMUSP00000140112', '10090.ENSMUSP00000032561', '10090.ENSMUSP00000117496', '10090.ENSMUSP00000087714', '10090.ENSMUSP00000020904', '10090.ENSMUSP00000114074', '10090.ENSMUSP00000050716', '10090.ENSMUSP00000026917', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000095392', '10090.ENSMUSP00000028288', '10090.ENSMUSP00000024739', '10090.ENSMUSP00000018361', '10090.ENSMUSP00000021001', '10090.ENSMUSP00000035400', '10090.ENSMUSP00000021900', '10090.ENSMUSP00000135181', '10090.ENSMUSP00000023531', '10090.ENSMUSP00000119303', '10090.ENSMUSP00000110643']",1.6983525131144652e-06,4.875199553678934e-05
1960,WP412,Oxidative stress response,WikiPathways,"['10090.ENSMUSP00000007012', '10090.ENSMUSP00000005487', '10090.ENSMUSP00000105386', '10090.ENSMUSP00000020484', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000021674', '10090.ENSMUSP00000005548']",1.6666982487564198e-06,4.790023385546096e-05
1961,GO:1902932,Positive regulation of alcohol biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000020846', '10090.ENSMUSP00000005651', '10090.ENSMUSP00000079689', '10090.ENSMUSP00000028881', '10090.ENSMUSP00000024829', '10090.ENSMUSP00000025263', '10090.ENSMUSP00000004829']",1.6666982487564198e-06,4.790023385546096e-05
