id	name
D09911	Gevokizumab (USAN/INN)
D09919	Lenvatinib (USAN/INN)
D09920	Lenvatinib mesylate (USAN)
D09939	Olaratumab (USAN/INN)
D09944	Ozoralizumab (USAN)
D09996	Vemurafenib (JAN/USAN/INN)
D10018	Necitumumab (USAN/INN)
D10024	Selumetinib sulfate (JAN/USAN)
D10031	Zalutumumab (USAN/INN)
D10062	Cabozantinib (USAN)
D10064	Dabrafenib (USAN)
D10095	Cabozantinib s-malate (USAN)
D10102	Crenolanib (USAN)
D10103	Crenolanib besylate (USAN)
D10104	Dabrafenib mesylate (USAN)
D10137	Regorafenib hydrate (JAN)
D10138	Regorafenib (USAN/INN)
D10175	Trametinib (USAN)
D10176	Trametinib dimethyl sulfoxide (JAN/USAN)
D10190	Tivozanib hydrochloride (USAN)
D10224	Golvatinib (USAN)
D10229	Masitinib (INN)
D10396	Nintedanib esylate (USAN)
D10405	Cobimetinib (USAN/INN)
D10426	Pimasertib (USAN/INN)
D10465	Golvatinib tartrate (USAN)
D10481	Nintedanib (USAN/INN)
D10486	Pimasertib hydrochloride (USAN)
D10604	Binimetinib (JAN/USAN/INN)
D10615	Cobimetinib fumarate (USAN)
D10766	Osimertinib mesylate (USAN)
D10790	Mirogabalin besylate (USAN)
D10858	Rociletinib (USAN/INN)
D10859	Olmutinib (USAN/INN)
D10913	Burosumab (USAN/INN)
D10943	Istiratumab (USAN/INN)
D10958	Naquotinib (USAN/INN)
D10959	Neflamapimod (USAN/INN)
D10983	Ruclosporin (USAN/INN)
D10988	Selonsertib (JAN/USAN/INN)
D11032	Plitidepsin (INN)
D11038	Ulixertinib (INN)
D11053	Encorafenib (JAN/USAN/INN)
D11115	Olmutinib hydrochloride (USAN)
D11136	Glesatinib (USAN/INN)
D11139	Savolitinib (USAN/INN)
D11140	Sitravatinib (USAN/INN)
D11141	Tucatinib (USAN/INN)
D11203	Mirogabalin (USAN/INN)
D11210	Flortaucipir F 18 (USAN)
D11244	Vanucizumab (USAN/INN)
D11270	Pexidartinib (USAN/INN)
D11271	Pexidartinib hydrochloride (JAN/USAN)
D11279	Avapritinib (USAN/INN)
D11285	Ravoxertinib (USAN/INN)
D11288	Rivoceranib (USAN/INN)
D11289	Rivoceranib mesylate (USAN)
D11293	Gosuranemab (USAN)
D11378	Edicotinib (USAN)
D11379	Edicotinib hydrochloride (USAN)
D11384	Hydromethylthionine mesylate (USAN)
D11410	Lifirafenib (USAN/INN)
D11411	Lifirafenib maleate (USAN)
D11427	Hydromethylthionine (USAN/INN)
D11430	Nazartinib (USAN/INN)
D11434	Nazartinib mesylate (USAN)
D11452	Tomivosertib (USAN/INN)
D11481	Tomivosertib hydrochloride (USAN)
D11484	Pegcantratinib (USAN/INN)
D11533	Zagotenemab (USAN)
D11540	Razuprotafib (USAN)
D11541	Sitravatinib malate (USAN)
D11589	Infigratinib (USAN/INN)
D11611	Infigratinib phosphate (USAN)
D11675	Mirdametinib (USAN)
D11687	Semorinemab (USAN/INN)
D11703	Opinercept (INN)
D11725	Futibatinib (JAN/USAN/INN)
D11750	Duligotuzumab (USAN)
D11762	Lucitanib (USAN/INN)
D11763	Merestinib (USAN/INN)
D11772	Tesevatinib (USAN/INN)
D11773	Tesevatinib tosylate (USAN)
D11803	Cetuximab sarotalocan (USAN/INN)
D11805	Cetuximab sarotalocan sodium (genetical recombination) (JAN)
D11840	Tilavonemab (USAN/INN)
D11872	Serclutamab (USAN/INN)
D11874	Serclutamab talirine (USAN/INN)
D11885	Surufatinib (USAN/INN)
D11894	Amivantamab (USAN/INN)
D11904	Zansecimab (USAN)
D11969	Mobocertinib succinate (JAN)
D11977	Fruquintinib (JAN/USAN)
D11980	Lazertinib (USAN)
D12001	Mobocertinib (USAN/INN)
D12061	Suvecaltamide (USAN)
D12062	Suvecaltamide hydrocloride (USAN)
D12184	Patritumab deruxtecan (USAN/INN)
D12185	Patritumab (USAN/INN)
D12228	Bepranemab (USAN/INN)
D12229	Poziotinib (USAN/INN)
D12230	Poziotinib hydrochloride (USAN)
D12237	Zunsemetinib (USAN)
D12238	Vimseltinib (USAN/INN)
D12245	Lazertinib mesilate hydrate (JAN)
D12258	Aumolertinib (USAN/INN)
D12259	Aumolertinib mesylate (USAN)
D12287	Terevalefim (USAN/INN)
D12291	Tovorafenib (USAN/INN)
D12343	Fepixnebart (TN)
D12350	Vilamakitug (USAN)
D12392	Fosgonimeton (USAN/INN)
D12393	Fosgonimeton sodium (USAN)
D12409	Barzolvolimab (USAN/INN)
D12411	Emavusertib (USAN/INN)
D12412	Emavusertib hydrochloride (USAN)
D12442	Tucatinib ethanolate (JAN)
D12450	Elenestinib (USAN)
D12455	Lirafugratinib (USAN)
D12456	Lirafugratinib hydrochloride (USAN)
D12457	Tuxobertinib (USAN/INN)
D12473	Zapnometinib (USAN/INN)
D12476	Tuspetinib (USAN/INN)
D12506	Sunvozertinib (USAN/INN)
D12526	Catequentinib (USAN/INN)
D12532	Emavusertib mesylate (USAN)
D12533	Emavusertib maleate (USAN)
D12537	Catequentinib hydrochloride (USAN)
D12538	Emavusertib phosphate (USAN)
D12539	emavusertib tosylate (USAN)
D12540	Briquilimab (USAN/INN)
D12545	Tinengotinib (USAN/INN)
D12560	Gamcemetinib (USAN)
D12600	Bezuclastinib (USAN/INN)
D12635	Sozinibercept (USAN/INN)
D12636	Posdinemab (USAN/INN)
D12650	Zanzalintinib (USAN/INN)
D12651	Zanzalintinib fumarate (USAN)
D02714	Everolimus (JAN/USAN/INN)
D03252	Bosutinib (USAN)
D03257	Trastuzumab (USAN/INN)
D04025	Mubritinib (USAN/INN)
D05446	Pertuzumab (USAN/INN)
D06068	Temsirolimus (JAN/USAN/INN)
D06610	Lapuleucel-T (USAN)
D08950	Neratinib (USAN/INN)
D09664	Saracatinib (USAN/INN)
D09665	Saracatinib difumarate (USAN)
D09689	Varlitinib (USAN/INN)
D09690	Varlitinib tosylate (USAN)
D09728	Bosutinib hydrate (JAN)
D09883	Dacomitinib (INN)
D09980	Trastuzumab emtansine (USAN/INN)
D10446	Margetuximab (USAN/INN)
D10514	Dacomitinib (USAN)
D10898	Neratinib maleate
D11239	Lumretuzumab (USAN/INN)
D11529	Trastuzumab deruxtecan (USAN/INN)
D11777	Seribantumab (USAN/INN)
D11869	Paxalisib (USAN/INN)
D11991	Zenocutuzumab (USAN/INN)
D12011	Zanidatamab (USAN/INN)
D12236	Runimotamab (USAN/INN)
D12416	Petosemtamab (USAN/INN)
D12444	Nilotinib hydrochloride dihydrate (JAN)
D00967	Toremifene citrate (JAN/USAN)
D04014	Enzastaurin hydrochloride (JAN/USAN)
D08620	Toremifene (INN)
D09371	Ramucirumab (USAN)
D10173	Tivantinib (JAN/USAN/INN)
D10696	Capmatinib (USAN/INN)
D10800	Gilteritinib fumarate (JAN/USAN)
D10891	Capmatinib hydrochloride (USAN)
D11073	Tepotinib hydrochloride (USAN)
D11125	Modotuximab (USAN/INN)
D11126	Navicixizumab (USAN/INN)
D11642	Dilpacimab (USAN/INN)
D11717	Tepotinib (USAN/INN)
D11786	Vodobatinib (USAN)
D11935	Enzastaurin (USAN/INN)
D12055	Sotorasib (JAN/USAN)
D12059	Temuterkib (USAN)
D12060	Temuterkib mesylate (USAN)
D12175	Olverembatinib (USAN/INN)
D12301	Adagrasib (USAN/INN)
D12404	Tasurgratinib (INN)
D12405	Tasurgratinib succinate (JAN)
D12424	Davutamig (USAN)
D12515	Avutometinib (USAN/INN)
D12534	Avutometinib potassium (USAN)
D12557	Elzovantinib (USAN/INN)
D12639	Divarasib (USAN/INN)
D12640	Divarasib adipate (USAN)
D12705	Gumarontinib hydrate (JAN)
D10374	Lifitegrast (USAN/INN)
D10392	Lifitegrast sodium (USAN)
D12369	Etrumadenant (USAN/INN)
D10094	Blosozumab (USAN)
D10156	Romosozumab (USAN)
D10410	Vantictumab (USAN/INN)
D11369	Rosmantuzumab (USAN)
D11758	Ipafricept (USAN/INN)
D12209	Ozuriftamab (USAN)
D12210	Ozuriftmab vedotin (USAN)
D12235	Osugacestat (USAN/INN)
D12445	Foscenvivint (JAN/INN)
D06320	Vorinostat (JAN/USAN)
D06637	Romidepsin (JAN/USAN/INN)
D08859	Apratastat (USAN/INN)
D08869	Begacestat (USAN/INN)
D08870	Belinostat (USAN/INN)
D09010	Tarenflurbil (USAN/INN)
D09320	Aderbasib (USAN/INN)
D09338	Entinostat (JAN/USAN/INN)
D09357	Mocetinostat dihydrobromide (USAN)
D09377	Semagacestat (USAN/INN)
D09641	Mocetinostat (USAN/INN)
D09869	Avagacestat (USAN)
D10019	Panobinostat lactate (JAN)
D10060	Abexinostat (USAN)
D10084	Abexinostat hydrochloride (USAN)
D10319	Panobinostat (USAN/INN)
D10321	Quisinostat (USAN/INN)
D10322	Quisinostat hydrochloride (USAN)
D10460	Enoticumab (USAN/INN)
D10960	Nirogacestat (USAN/INN)
D10977	Remetinostat (USAN/INN)
D10981	Rovalpituzumab tesirine (USAN/INN)
D10993	Tucidinostat (JAN/USAN/INN)
D11117	Rovalpituzumab (USAN)
D11151	Crenigacestat (USAN/INN)
D11182	Tinostamustine (USAN/INN)
D11229	Brontictuzumab (USAN/INN)
D11442	Nanatinostat (USAN)
D11453	Nirogacestat hydrobromide (USAN)
D11775	Tarextumab (USAN/INN)
D12551	Bocodepsin (USAN)
D12552	Bocodepsin besylate (USAN)
D09992	Vismodegib (USAN/INN)
D10119	Sonidegib (USAN/INN)
D10324	Patidegib (USAN/INN)
D10325	Patidegib hydrochloride (USAN)
D10636	Glasdegib (USAN/INN)
D10671	Taladegib (USAN/INN)
D10729	Sonidegib phosphate (USAN)
D11107	Glasdegib maleate (JAN)
D01583	Pirfenidone (JAN/USAN/INN)
D06563	Belagenpumatucel-L (USAN)
D09014	Terameprocol (INN/USAN)
D09670	Sotatercept (USAN/INN)
D10437	Galunisertib (USAN/INN)
D11355	Elezanumab (USAN/INN)
D11701	Luspatercept (USAN/INN)
D11893	Bintrafusp alfa (USAN/INN)
D12547	Zilurgisertib (USAN/INN)
D12548	Zilurgisertib fumarate (USAN)
D12649	Unasnemab (USAN/INN)
D12711	Fidrisertib (USAN/INN)
D04262	Fostriecin sodium (USAN)
D10969	Pamrevlumab (USAN/INN)
D05386	Pegaptanib sodium (JAN/USAN)
D05697	Ranibizumab (USAN/INN)
D05819	Semaxanib (USAN/INN)
D06409	Bevacizumab (USAN)
D08874	Bevasiranib sodium (USAN)
D09574	Aflibercept (USAN/INN)
D09618	Foretinib (USAN/INN)
D09639	Losmapimod (USAN/INN)
D09945	Pegdinetanib (USAN/INN)
D11083	Brolucizumab (USAN/INN)
D11517	Abicipar pegol (USAN/INN)
D12507	Tarcocimab (INN)
D12508	Tarcocimab tedromer (INN)
D01133	Pimobendan (JAN/USAN/INN)
D01238	Bucladesine sodium (JAN)
D01697	Colforsin daropate hydrochloride (JAN)
D04720	Levosimendan (USAN/INN)
D07546	Bucladesine (INN)
D00745	Interferon alfa-2a (USAN/INN)
D00746	Interferon beta-1b (USAN/INN)
D00747	Interferon gamma-1b (USAN/INN)
D00748	Aldesleukin (USAN/INN)
D02596	Tocilizumab (USAN/INN)
D02691	Somatropin (USP/INN)
D02743	Celmoleukin (genetical recombination) (JP18)
D02744	Interferon alfacon-1 (USAN/INN)
D02745	Interferon alfa-2b (USAN)
D02747	Peginterferon alfa-2a (USAN/INN)
D02748	Peginterferon alfa-2b (USAN/INN)
D02749	Teceleukin (USAN)
D03058	Basiliximab (USAN/INN)
D03117	Binetrakin (USAN/INN)
D03231	Epoetin alfa (USAN/INN)
D03232	Epoetin beta (USAN/INN)
D03235	Filgrastim (USP/INN)
D03245	Nartograstim (genetical recombination) (JP18)
D03247	Lenograstim (USAN/INN)
D03304	Interferon beta (JAN)
D03305	Interferon alfa (NAMALWA) (JP18)
D03357	Interferon gamma-1a (genetical recombination) (JAN)
D03639	Daclizumab (USAN/INN)
D03645	Daniplestim (USAN/INN)
D03647	Dapiclermin (USAN/INN)
D03651	Darbepoetin alfa (USAN/INN)
D03682	Denileukin diftitox (USAN/INN)
D03978	Eltrombopag olamine (JAN/USAN)
D04032	Epoetin delta (USAN)
D04552	Interferon alfa-n1 (USAN)
D04553	Interferon alfa-n3 (USAN)
D04554	Interferon beta-1a (USAN)
D04695	Leridistim (USAN/INN)
D04923	Mepolizumab (USAN/INN)
D05036	Milodistim (USAN/INN)
D05066	Molgramostim (USAN/INN)
D05090	Muplestim (USAN/INN)
D05266	Oprelvekin (USAN/INN)
D05377	Pascolizumab (USAN/INN)
D05389	Pegnartograstim (USAN/INN)
D05394	Pegvisomant (USAN/INN)
D05803	Sargramostim (USP/INN)
D06556	Apilimod mesylate (USAN)
D06889	Pegfilgrastim (USAN/INN)
D08805	Interferon gamma-n1 (JAN)
D08844	Albinterferon alfa-2b (USAN)
D08985	Reslizumab (USAN)
D08990	Romiplostim (USAN/INN)
D09024	Totrombopag choline (USAN)
D09214	Ustekinumab (USAN/INN)
D09332	Denenicokin (USAN/INN)
D09588	Briakinumab (USAN/INN)
D09633	Lebrikizumab (USAN/INN)
D09669	Siltuximab (USAN/INN)
D09783	Tofacitinib citrate (JAN/USAN)
D09897	Enokizumab (USAN/INN)
D09930	Mavrilimumab (USAN/INN)
D09946	Peginesatide (USAN/INN)
D09947	Peginesatide acetate (JAN/USAN)
D09959	Ruxolitinib (USAN/INN)
D09960	Ruxolitinib phosphate (JAN/USAN)
D09970	Tofacitinib (USAN)
D09979	Tralokinumab (USAN/INN)
D09998	Epoetin beta pegol (genetical recombination) (JAN)
D10000	Epoetin epsilon (INN)
D10015	Litgenprostucel-L (USAN)
D10078	Peginterferon lambda-1a (USAN)
D10080	Sirukumab (USAN)
D10161	Sarilumab (USAN)
D10242	Lipegfilgrastim (USAN)
D10306	Avatrombopag (USAN/INN)
D10307	Avatrombopag maleate (JAN/USAN)
D10308	Baricitinib (JAN/USAN/INN)
D10310	Balugrastim (USAN/INN)
D10354	Dupilumab (USAN/INN)
D10365	Gandotinib (USAN/INN)
D10438	Guselkumab (USAN/INN)
D10476	Lusutrombopag (JAN/USAN/INN)
D10483	Peginterferon beta-1a (USAN/INN)
D10630	Fedratinib (USAN/INN)
D10717	Napabucasin (JAN/USAN/INN)
D10846	Epoetin theta (INN)
D10847	Epoetin zeta (INN)
D10871	Filgotinib (USAN/INN)
D10872	Filgotinib hydrochloride (USAN)
D10889	Momelotinib hydrochloride hydrate (JAN)
D10944	Itacitinib (USAN/INN)
D10945	Itacitinib adipate (JAN/USAN)
D10994	Upadacitinib (USAN/INN)
D10995	Upadacitinib tartrate (USAN)
D11026	Pegteograstim (INN)
D11027	Ropeginterferon alfa-2b (INN)
D11046	Delgocitinib (JAN/USAN/INN)
D11048	Upadacitinib hydrate (JAN)
D11052	Risankizumab (USAN/INN)
D11079	Satralizumab (USAN/INN)
D11106	Filgotinib maleate (JAN/USAN)
D11123	Mirikizumab (USAN/INN)
D11188	Eflapegrastim (USAN/INN)
D11193	Somavaratan (USAN/INN)
D11194	Somapacitan (USAN/INN)
D11200	Pegilodecakin (USAN/INN)
D11296	Fedratinib hydrochloride (USAN)
D11400	Abrocitinib (JAN/USAN)
D11486	Lonapegsomatropin (USAN/INN)
D11537	Brepocitinib (USAN)
D11538	Brepocitinib tosylate (USAN)
D11598	Romilkimab (USAN/INN)
D11676	Gusacitinib (USAN/INN)
D11677	Gusacitinib hydrochloride (USAN)
D11747	Inbakicept (USAN/INN)
D11756	Fletikumab (USAN/INN)
D11771	Tezepelumab (USAN/INN)
D11800	Vixarelimab (USAN)
D11817	Deucravacitinib (JAN/USAN)
D11866	Deuruxolitinib (USAN)
D11867	Deuruxolitinib phosphate (USAN)
D11953	Efmarodocokin alfa (USAN/INN)
D11962	Murizatoclax (USAN/INN)
D11963	Tapotoclax (USAN/INN)
D11970	Ritlecitinib tosylate (USAN)
D11986	Efbemalenograstim alfa (USAN/INN)
D12056	Ropsacitinib (USAN)
D12118	Nezulcitinib (USAN)
D12169	Depemokimab (USAN)
D12211	Ivarmacitinib (USAN)
D12212	Ivarmacitinib sulfate (USAN)
D12306	Ordesekimab (USAN)
D12307	Pivekimab (USAN)
D12308	Pivekimab sunirine (USAN)
D12328	Rezpegaldesleukin (USAN)
D12371	Nemvaleukin alfa (USAN/INN)
D12386	Melredableukin alfa (USAN/INN)
D12479	Lusvertikimab (USAN/INN)
D12487	Olokizumab (INN)
D12502	Golidocitinib (USAN/INN)
D12575	Povorcitinib (USAN/INN)
D12576	Povorcitinib phosphate (USAN)
D12623	Nanrilkefusp alfa (USAN/INN)
D12625	Pegenzileukin (USAN/INN)
D12709	Dalmitamig (USAN)
D12725	Lomedeucitinib (USAN)
D00754	Thalidomide (JAN/USP/INN)
D01146	Iguratimod (JAN/INN)
D02979	Ardenermin (USAN)
D03068	Belimumab (USAN)
D04687	Lenalidomide (JAN/USAN/INN)
D04690	Lenercept (USAN/INN)
D06193	Toralizumab (USAN/INN)
D06619	Mifamurtide (USAN)
D08562	Tasonermin (INN)
D08866	Baminercept (USAN/INN)
D08877	Briobacept (USAN)
D09347	Fostamatinib (USAN)
D09348	Fostamatinib disodium (USAN)
D09813	Lenalidomide hydrate (JAN)
D11122	Letolizumab (USAN/INN)
D11127	Tibulizumab (USAN/INN)
D11209	Entospletinib (USAN/INN)
D11457	Fenebrutinib (USAN/INN)
D11478	Branebrutinib (USAN)
D11789	Mivavotinib (USAN/INN)
D11790	Mivavotinib citrate (USAN)
D11873	Rilzabrutinib (USAN/INN)
D11907	Rozibafusp alfa (USAN/INN)
D12151	Ianalumab (USAN/INN)
D12158	Elsubrutinib (USAN/INN)
D12160	Orelabrutinib (USAN/INN)
D12167	Zimlovisertib (USAN)
D12181	Edasalonexent (USAN/INN)
D12213	Tolebrutinib (JAN/USAN/INN)
D12285	Remibrutinib (USAN/INN)
D12352	Eclitasertib (USAN/INN)
D12383	Edralbrutinib (USAN/INN)
D12467	Evobrutinib (USAN/INN)
D12504	Nemtabrutinib (USAN/INN)
D12648	Quisovalimab (USAN/INN)
D12656	Adakitug (USAN)
D03793	Ilomastat (USAN/INN)
D03795	Marimastat (USAN/INN)
D03797	Prinomastat (USAN/INN)
D03800	Rebimastat (USAN/INN)
D06570	Camobucol (USAN/INN)
D06582	Elsibucol (USAN/INN)
D06648	Succinobucol (USAN)
D08976	Pomalidomide (JAN/USAN/INN)
D11121	Gimsilumab (USAN/INN)
D11385	Inarigivir soproxil (USAN)
D11498	Quetmolimab (USAN)
D12464	Dazukibart (USAN)
D09926	Icrucumab (USAN/INN)
D10334	Rebastinib (USAN)
D10386	Cindunistat (USAN/INN)
D10395	Nesvacumab (USAN/INN)
D10399	Rebastinib Tosylate (USAN)
D10419	Cindunistat hydrochloride maleate (USAN)
D10464	Firtecan pegol (USAN/INN)
D10593	Roxadustat (JAN/USAN/INN)
D10874	Daprodustat (JAN/USAN/INN)
D11078	Vadadustat (JAN/USAN/INN)
D11273	Molidustat sodium (JAN/USAN)
D11523	Enarodustat (JAN)
D12122	Molidustat (USAN/INN)
D12394	Inobrodib (USAN)
D12509	Trontinemab (USAN/INN)
D00059	Levodopa (JP18/USP/INN)
D00076	Noradrenaline (JP18)
D00081	Dinoprost (JP18/USAN/INN)
D00095	Epinephrine (USP/INN)
D00101	Vasopressin (JP18/USP)
D00113	Atropine (USP)
D00124	Ephedrine (USP)
D00147	Hyoscyamine (USP)
D00150	Angiotensin II (INN)
D00176	Protirelin (JP18/USAN/INN)
D00180	Alprostadil (JP18/USP/INN)
D00193	Dexpanthenol (USP/INN)
D00227	Aminophylline (USP/INN)
D00255	Carvedilol (JP18/USP/INN)
D00274	Cisapride (USP/INN)
D00295	Cimetidine (JP18/USP/INN)
D00300	Diphenhydramine (JP18/INN)
D00304	Divalproex sodium (USP)
D00318	Famotidine (JP18/USP/INN)
D00319	Felodipine (JP18/USP/INN)
D00349	Isradipine (USP/INN)
D00356	Latanoprost (JAN/USP/INN)
D00366	Lypressin (USAN/INN)
D00371	Theophylline (JP18)
D00378	Timolol (USAN)
D00397	Tropicamide (JP18/USP/INN)
D00399	Valproic acid (USP)
D00411	Zafirlukast (JAN/USAN/INN)
D00422	Ranitidine (USAN/INN)
D00432	Nadolol (JP18/USP/INN)
D00437	Nifedipine (JP18/USP/INN)
D00438	Nimodipine (USP/INN)
D00440	Nizatidine (JP18/USP/INN)
D00465	Oxybutynin (USAN/INN)
D00480	Promethazine hydrochloride (JP18/USP)
D00481	Propantheline bromide (JP18/USP/INN)
D00494	Promethazine (JAN/INN)
D00511	Phenylephrine hydrochloride (JP18/USP)
D00520	Dimenhydrinate (JP18/USP/INN)
D00528	Caffeine (USP)
D00529	Montelukast sodium (JP18/USP)
D00537	Topiramate (JAN/USP/INN)
D00540	Glycopyrrolate (USP)
D00598	Betaxolol hydrochloride (JP18/USP)
D00599	Carteolol hydrochloride (JP18/USP)
D00600	Labetalol hydrochloride (JP18/USP)
D00602	Penbutolol sulfate (JP18/USP)
D00603	Timolol maleate (JP18/USP)
D00607	Guanadrel sulfate (USAN)
D00613	Fenoldopam mesylate (USP)
D00615	Amlodipine besylate (USP)
D00617	Nicardipine hydrochloride (JP18/USAN)
D00618	Nisoldipine (JAN/USAN/INN)
D00629	Nitrendipine (JP18/USAN/INN)
D00632	Dobutamine hydrochloride (JP18/USP)
D00633	Dopamine hydrochloride (JP18/USP)
D00634	Bisoprolol fumarate (JP18/USP)
D00636	Amiodarone hydrochloride (JP18/USP)
D00646	Tolterodine (USAN/INN)
D00659	Azelastine hydrochloride (JP18/USP)
D00666	Clemastine fumarate (JP18/USP)
D00669	Diphenhydramine hydrochloride (JP18/USP)
D00672	Hydroxyzine hydrochloride (JP18/USP)
D00673	Ranitidine hydrochloride (JP18/USP)
D00679	Ergotamine tartrate (JP18/USP)
D00680	Methylergonovine maleate (USP)
D00682	Carboprost tromethamine (USP)
D00683	Albuterol sulfate (USP)
D00684	Bitolterol mesylate (USAN)
D00685	Metaproterenol sulfate (USP)
D00686	Pirbuterol acetate (USAN)
D00687	Salmeterol xinafoate (JAN/USP)
D00688	Terbutaline sulfate (JP18/USP)
D00710	Valproate sodium (USAN)
D00711	Ketamine hydrochloride (JP18/USP)
D00717	Dicyclomine hydrochloride (JAN/USP)
D00719	Hyoscyamine sulfate (USP)
D00720	Mepenzolate bromide (JP18/INN)
D00721	Methanthelinium bromide (INN)
D00722	Oxybutynin chloride (USP)
D00723	Tridihexethyl chloride (BAN)
D00774	Orphenadrine citrate (USP)
D00996	Epinephrine hydrochloride (JAN)
D00999	Acetylcholine chloride (JP18/USP/INN)
D01003	Hexocyclium metilsulfate (INN)
D01005	Isopropamide iodide (JAN/USP/INN)
D01007	Propiverine hydrochloride (JP18)
D01019	Metaraminol bitartrate (JAN/USP)
D01020	Methoxamine hydrochloride (JAN)
D01025	Levobunolol hydrochloride (JAN/USP)
D01026	Sotalol hydrochloride (JAN/USP)
D01077	Methylatropine nitrate (USAN)
D01096	Hydroxyzine pamoate (JP18/USP)
D01104	Barnidipine hydrochloride (JAN)
D01128	Ramatroban (JAN/INN)
D01131	Lafutidine (JP18/INN)
D01143	Isothipendyl hydrochloride (JAN)
D01145	Azelnidipine (JP18/INN)
D01148	Tolterodine tartrate (JAN/USP)
D01151	Lemildipine (JAN/INN)
D01163	Ergonovine maleate (USP)
D01165	Piperidolate hydrochloride (JAN)
D01171	Monatepil maleate (JAN/USAN)
D01173	Cilnidipine (JP18/INN)
D01174	Pheniramine maleate (JAN/USP)
D01175	Carpronium chloride (JAN/INN)
D01192	Olopatadine hydrochloride (JP18/USP)
D01201	Tiemonium iodide (JAN/INN)
D01242	Promethazine teoclate (JAN/INN)
D01263	Ritodrine hydrochloride (JP18/USP)
D01269	Solifenacin succinate (JAN/USAN/INN)
D01295	Cinnarizine (JAN/USAN/INN)
D01297	Pirenzepine hydrochloride (USAN)
D01303	Flunarizine hydrochloride (JAN/USAN)
D01307	Midodrine hydrochloride (JAN/USP)
D01324	Mequitazine (JP18/INN)
D01343	Dimethindene maleate (USAN)
D01347	Tramazoline hydrochloride (JAN/USAN)
D01349	Pirbuterol hydrochloride (JAN/USAN)
D01352	Dinoprost tromethamine (JAN/USP)
D01360	Clenbuterol hydrochloride (JAN/USP)
D01362	Tulobuterol hydrochloride (JP18)
D01369	Bevantolol hydrochloride (JAN/USAN)
D01373	Formoterol fumarate (USP)
D01377	Prifinium bromide (JAN/INN)
D01386	Ephedrine hydrochloride (JP18/USP)
D01390	Isoproterenol hydrochloride (USP)
D01428	Fenoterol hydrobromide (JAN)
D01444	Bunitrolol hydrochloride (JAN)
D01451	Scopolamine butylbromide (JP18)
D01452	Isopropyl unoprostone (JAN)
D01453	Caffeine hydrate (JP18)
D01454	Bupranolol hydrochloride (JP18)
D01467	Roxatidine acetate hydrochloride (JP18/USAN)
D01469	Amosulalol hydrochloride (JP18)
D01491	Butropium bromide (JP18/INN)
D01504	Bufetolol hydrochloride (JP18)
D01512	Befunolol hydrochloride (JAN)
D01538	Valethamate bromide (JAN)
D01553	Manidipine hydrochloride (JP18)
D01562	Aranidipine (JAN/INN)
D01573	Etilefrine hydrochloride (JP18)
D01589	Mabuterol hydrochloride (JAN)
D01592	Betahistine mesilate (JP18)
D01604	Efonidipine hydrochloride ethanolate (JAN)
D01635	Methoxyphenamine hydrochloride (JAN)
D01648	Hyoscyamine methylbromide (JAN)
D01654	Bepotastine besylate (USAN)
D01674	Naftopidil (JP18/INN)
D01691	Nipradilol (JAN/INN)
D01712	Theophylline sodium acetate (JAN)
D01717	Levocabastine hydrochloride (JAN/USP)
D01771	Proxyphylline (JAN/INN)
D01794	Bopindolol malonate (JAN)
D01801	Thonzylamine hydrochloride (JAN/USAN)
D01830	Arotinolol hydrochloride (JP18)
D01835	Clorprenaline hydrochloride (JAN/USAN)
D01849	Lercanidipine hydrochloride (JAN/USAN)
D01869	Ornoprostil (JAN/INN)
D01887	Bunazosin hydrochloride (JP18)
D01902	Fonazine mesylate (USAN)
D01908	Nilvadipine (JP18/USAN/INN)
D01922	Pratosartan (JAN/INN)
D01925	Taltirelin hydrate (JP18)
D01929	Tiotropium bromide hydrate (JAN)
D01933	Vatanidipine hydrochloride (JAN)
D01946	Oxitropium bromide (JAN/INN)
D01955	Aclatonium napadisilate (JAN)
D01958	Indenolol hydrochloride (JP18)
D01964	Travoprost (JAN/USP/INN)
D01969	Gallopamil hydrochloride (JAN)
D01976	N-Methylscopolamine methylsulfate (JAN)
D01978	Trimetoquinol hydrochloride
D02007	Protirelin tartrate hydrate (JP18)
D02014	Angiotensin II (USAN)
D02017	Oxtriphylline (USP)
D02045	Benidipine hydrochloride (JP18)
D02066	Isoproterenol sulfate (USP)
D02069	Atropine sulfate (JP18/USP)
D02073	Gemeprost (JAN/USAN/INN)
D02081	Metipranolol hydrochloride
D02091	Tripelennamine hydrochloride (USP)
D02092	Cisapride (JAN)
D02093	Isoetharine hydrochloride (USP)
D02109	dl-Methylephedrine hydrochloride (JP18)
D02147	Albuterol (USP)
D02149	Epinephrine bitartrate (JAN/USP)
D02150	l-Isoprenaline hydrochloride (JP18)
D02151	Tulobuterol (JP18/INN)
D02218	Papaverine hydrochloride (JP18/USP)
D02281	Levalbuterol hydrochloride (USP)
D02342	Bisoprolol (JAN/USAN/INN)
D02343	Carboprost (USAN/INN)
D02359	Ritodrine (USAN/INN)
D02363	Ketanserin (USAN/INN)
D02372	Perospirone hydrochloride hydrate (JAN)
D02374	Metipranolol (USAN/INN)
D02384	Verlukast (USAN/INN)
D02389	Primidolol (USAN/INN)
D02396	Hexoprenaline sulfate (USAN)
D02404	Procaterol hydrochloride (USAN)
D02419	Diphenhydramine salicylate (JAN)
D02535	Timepidium bromide hydrate (JP18)
